"total_distance","net_distance","linearity","spearmanrsq","progressivity","max_speed","min_speed","avg_speed","MSD_slope","hurst_RS","rw_linearity","rw_netdist","rw_kurtosis01","rw_kurtosis02","rw_kurtosis03","rw_kurtosis04","rw_kurtosis05","rw_kurtosis06","rw_kurtosis07","rw_kurtosis08","rw_kurtosis09","rw_kurtosis10","avg_moving_speed01","avg_moving_speed02","avg_moving_speed03","avg_moving_speed04","avg_moving_speed05","avg_moving_speed06","avg_moving_speed07","avg_moving_speed08","avg_moving_speed09","avg_moving_speed10","time_moving01","time_moving02","time_moving03","time_moving04","time_moving05","time_moving06","time_moving07","time_moving08","time_moving09","time_moving10","p_rturn_9_5","p_rturn_9_6","p_rturn_10_5","p_rturn_10_6","p_rturn_11_5","p_rturn_11_6","mean_theta_9_5","min_theta_9_5","max_theta_9_5","mean_theta_9_6","min_theta_9_6","max_theta_9_6","mean_theta_10_5","min_theta_10_5","max_theta_10_5","mean_theta_10_6","min_theta_10_6","max_theta_10_6","mean_theta_11_5","min_theta_11_5","max_theta_11_5","mean_theta_11_6","min_theta_11_6","max_theta_11_6","class"
1.61518272162963,-0.225175310193362,-0.198937564669802,-0.254644045898099,-0.471165402367235,0.545869248037892,1.00881053482144,1.61518272162963,-1.10312428239017,-0.750692219809724,-0.27519768049415,-0.445292292689844,0.25433813050397,0.135420964714358,-0.0742643118928359,-0.194337528317035,0.0360702000894448,-0.402446992166126,-0.631049393651806,-0.257525397841322,-0.35477645793557,-0.411453437720099,1.25108354680538,1.34782518135158,1.56198543967167,1.4309057944493,1.23331602355434,0.908071357657196,1.16153584810533,1.09886143225273,1.02973221695023,0.938202349512473,0.923288118639206,0.590315698216262,0.796144713626205,1.10812076940948,1.48082392167174,1.78640437626264,2.16707542068163,2.31351540163343,2.12017754311844,2.04767915653401,0.988045259003235,1.0379478894863,1.20341014494044,1.00463287336481,-0.662705947066038,-0.00294834592930161,-0.31423566801394,0.133944495623465,-0.472761441140676,-0.19184053938449,0.548974397872262,-0.344727228111389,-0.389385795735513,1.45506637710733,-1.30928879320502,-0.390317908314159,-0.846208844606827,-0.233251559882257,-0.0158694933439839,-0.181252604770946,0.12139507689974,-0.130926664635858,1.63824164986946,-0.508843870177463,1
1.37896543008365,-0.123731280216469,0.509783275106094,-0.0761004486849257,-0.373203503295183,0.688072311558237,0.267429002838068,1.37896543008364,-0.185732259407652,-0.100240708293385,0.523651428008371,-0.314086507960327,0.540145989885294,0.391909559424068,0.520000995352828,0.26179414567518,0.420731424516245,0.05481788330778,0.0156359105457722,0.281935815786059,-0.381828140532635,0.873383152859781,1.50045690451488,1.56024357007243,1.33174030893697,1.26306859295752,1.34354425892051,1.07966045942291,1.38661683566259,1.30940972619062,1.30309222831991,1.21293514938639,2.16612465406178,1.32685483143845,1.7056119295546,1.74021570122568,1.5302131232485,1.5908934161777,1.73066054902168,1.96374837033581,1.82022272374931,1.86187621973034,-0.2662927311727,-0.00888420789357628,-0.232505283293242,-0.486647597840093,0.917262517998345,0.470523088244704,-0.0714912893589194,-0.968341501491661,-0.485788684300075,-0.0548659387695033,-0.507326065995345,-0.297343348694517,-0.222039638411957,-0.790620539804169,0.356857724020824,-0.251543720963315,-0.279592644971769,-0.484310026333438,-0.344944596400062,-0.293971418937801,0.407442581611773,-0.222722937827016,0.871760565854276,-0.410954379734578,1
0.452374915227537,0.240564421199577,-0.729763552655813,-0.956847102795497,0.0545655253585984,0.165033829108471,-0.359860420591431,0.452374915227538,0.0761213758538275,0.258155364728905,-0.886660083778587,0.168145997383627,1.02385530005663,0.218745861154024,0.00877487237151432,0.189337456630939,0.435405530438865,0.822412704186742,0.678932563306493,0.697956530582636,0.403438598762711,0.793759241195087,0.891097639399121,0.626356642453333,0.303541563962166,0.240114419492593,0.0935035661933214,0.53360113464899,1.0150583002745,1.16900216022145,1.06502594783928,0.964645301239601,0.923288118639206,1.7360432387841,1.75108529035102,1.54572495297454,1.43143472009498,0.678508935781318,0.421415934041824,0.0983242034151584,0.170471217219102,0.189649788497326,-1.26976312331345,-0.532300256583514,-1.18978223544903,-0.735194343040909,0.0144233951044114,0.470523088244704,0.0566501450870013,0.377407878086571,-0.366618882122506,0.111038019474502,0.00948100269923365,-0.354982491332089,0.126635001091258,0.485826619654098,-0.634954468378717,0.231725833077946,0.022479908972623,-0.6596363473285,-0.0100289026638217,-0.591351109965827,-0.614063864826074,0.0588217015103425,-0.0437977273147465,-0.58380918632448,1
1.21826728311169,-0.944084849327643,-1.09350312823825,-1.04873805177576,-0.953644784012289,0.54127166783369,-1.40623926477568,1.21826728311169,-0.615043437449116,-0.390095470602072,-1.10390078896331,-1.08265028148901,0.0907011633034331,-0.0286693739185516,-0.0477456114716716,-0.377434810263481,-0.358959167380644,0.188663575512471,-0.251849677642988,-0.173042952521346,-0.379110897408775,0.241989097752147,1.1006565151451,1.06536391567845,0.975871982315501,0.770089918534791,0.671431500168085,0.616960486029174,1.01606550886784,1.01482734841038,0.886556731613872,0.794323960017755,0.923288118639206,0.917666424092789,1.2508783215904,1.54572495297454,1.48082392167174,1.65606373620601,1.5560946003577,1.26421430774056,1.37029049469562,0.747058598908332,0.988045259003235,-0.00888420789357628,1.68204862101833,1.25317961856562,2.04581142161576,1.18073023950571,0.475126622458167,-0.151141013224582,1.3120355567654,0.281584687228287,-0.0614645713257098,1.35991296544542,0.688187257367338,-0.286358973780133,1.35474588513336,0.633686380019012,0.231600377631673,1.40333800765491,0.142639466922127,0.141460585829946,0.750500915835642,0.231472968520815,-0.662336669031846,1.06418519354528,1
1.11534028641349,-0.561490176810905,-1.16019178556294,-1.089920729362,-0.66518439030479,0.455468358980583,-0.926644840723964,1.1153402864135,-0.536151161845895,0.401922586206742,-1.14128059929435,-0.699089203629097,0.173442181018656,-0.0564057182002075,-0.124442634043272,-0.201249852033796,-0.237798278277189,0.412680932327214,0.169465785822915,0.26670499147896,0.166834081409864,0.59448845374209,0.761395520932151,0.840912006628753,0.878296378537656,0.95650370489303,0.626345290738214,0.658476731504165,1.05390861665168,0.970940695252017,1.02994356386885,0.936059601327049,1.06138106701949,0.590315698216262,0.796144713626205,0.719139272907201,1.33265631694146,1.26504181603613,1.20696270302973,1.3808033181731,0.620403446272796,0.561255662104663,-0.793114687046592,-0.279315833050044,0.501407046692861,0.524109165976561,0.71412371534721,0.241678561727269,-0.0140045313269861,0.794866350051275,0.460255696126667,-0.0861813190589857,-0.325393372826095,-0.0471514712036001,0.101824659903719,-0.30213012742235,1.84611937390556,-0.259597724647153,0.0628936165842305,1.86303682623306,0.0565309862348452,-0.11945885281267,1.63931583084246,0.249678374162989,-0.725009274874263,1.06570175375413,1
2.14341308790852,0.731294490455856,1.19704456672591,1.14302114633082,0.0962611764072479,0.624973164293492,-0.623513575321444,2.14341308790852,-0.195295790713677,-0.352498753177296,1.22184271491696,0.402655588466259,1.02757263373859,0.873562917991821,1.14575892658053,0.812151866424857,0.805074577841806,0.183516249468993,0.561516252814065,0.159814375450176,-0.00873757794585988,0.116013415337999,1.938647859724,1.78680126964201,1.56253156531589,1.70713462168424,1.87685561712401,1.3736818672914,1.5317211471176,1.48680262227124,1.48046891903665,1.33621082871274,1.19947401539978,1.49053019437671,1.84203201194386,1.54572495297454,1.48082392167174,1.65606373620601,2.07979244634964,2.31351540163343,2.27015495280301,2.60508796694502,0.48631006293286,-0.00888420789357628,-0.232505283293242,-0.486647597840093,-0.662705947066038,-0.476419780103308,0.160544279266931,0.114991102617387,0.401831405445362,0.356054636182498,1.75509860927426,0.437405523218986,-0.18807770921165,-0.82431428999894,-0.0145290168852779,-0.101838001956071,-0.0693884595327216,0.0262153176881678,-0.188971622672995,-0.153492441571081,0.0918950103362621,-0.133021795758909,-0.738001577606809,-0.196793181571405,1
2.28241158061545,-0.476736244835907,-1.15384933925054,-1.0432352562452,-0.694818572392511,1.26683867859558,0.567916453538884,2.28241158061545,-1.13979498477385,0.891197586923635,-1.16643649443991,-0.78216017336024,0.042416817269454,0.051403305506714,-0.0282886635513006,0.61434777837821,0.377976992546172,-0.0813314001829508,-0.116177007981762,0.19059697809138,0.494314906952731,0.752948166540152,2.14800744586534,2.19622472061905,2.29236671230537,2.26202922518095,1.99269164388336,1.2179358006922,1.49145731789079,1.46128595219417,1.3436812982315,1.24748565665084,0.78519517025892,0.835828742623658,1.29635168238682,1.44847957884897,1.82654833270907,2.37293725651746,2.60349029234158,2.77987144336359,3.1700194109104,3.34829971415969,-0.517160329207887,-0.270592232238545,-0.232505283293242,-0.735194343040909,-0.888415727789521,-1.18662693136432,0.531871370672925,-0.800203925728974,0.450226075650008,0.690606585953999,-0.899087380862898,0.451382481424825,1.16936900931173,-0.910570660105563,1.19027005409239,1.30845457604133,-0.916207836456722,1.21592110740697,1.46739397239935,1.50594896077461,1.12639305825873,1.64448472180717,0.692990626124036,1.15942735484996,1
0.461180037032912,0.273555805335428,-0.940454413725035,-0.893572286054687,0.0797937812310007,-0.0293172193560305,0.481558903077322,0.461180037032909,0.0685597931266017,1.03932214463061,-0.989576585182976,0.198723785428001,-0.169314826827719,-0.122910793130547,-0.0702576620588522,-0.220594648630525,-0.236861609525454,-0.246996536183503,-0.490614357148217,-0.132947748530249,-0.549422141296496,-0.467521437791816,0.293213620294791,0.497247299093156,0.344764364271801,0.24850856886865,0.106330063951884,0.449334932011153,1.08259224425843,1.02662088230029,0.904366271512312,0.9129318591976,1.19947401539978,0.0174519279323403,0.705197992033365,0.865007334095555,0.937542704327379,0.548168295724692,0.0722840367138634,0.0983242034151584,0.170471217219102,-0.181956085110011,-0.0154251331375133,-0.532300256583514,-0.232505283293242,-0.486647597840093,-0.662705947066038,-0.949891214277314,0.78877589528951,-0.757422336801781,0.841903299479397,0.477530737749764,-0.761780351292086,0.796177328530381,0.8265861093222,0.0705872439625418,1.29234153873343,0.552833504219142,-0.826094836063795,1.38613660610016,0.638843697677979,-0.199036879825574,1.28564682498282,0.428072159382459,-0.178723440307598,1.38426860131823,1
1.55395237219408,-0.391980447859979,-1.01703910334567,-1.01436216083516,-0.581261753354855,0.494841844997411,-0.700114478119888,1.55395237219407,-0.865158031979394,-0.330801860977735,-0.983653367583111,-0.59753417031779,0.263787653449805,0.210606657693038,0.385391336978458,0.0699042287594531,-0.128600073787663,-0.286568818504872,-0.0305351278652003,-0.410377790483807,-0.195459399949859,-0.747395537703868,1.4541070539022,1.43602462284728,1.30099742567839,1.0868311920609,0.855540824355952,0.722300629394619,1.22635579930171,1.19630114579652,1.08404431947647,1.05325270565935,0.509009273498347,0.753991061154526,1.29635168238682,1.59434764003732,1.77715913113231,1.98191533634758,1.46881162602571,1.49739232860564,1.67024531406475,1.30446740931934,0.48631006293286,-0.00888420789357628,1.20341014494044,1.50172636376644,1.14297229872183,1.65420167367972,0.673748030330117,-0.925282931586276,0.507507593575928,0.703651412337669,0.0299798357106492,0.507834397615276,1.18128712388664,0.126670902650093,1.10983056263339,0.995953899373312,-0.367551832959672,0.869976493511056,1.09578958660819,4.51050139379433,1.11980756433251,0.830030560472194,3.682593035488,0.890503108897269,1
0.672106600414182,-1.04759294995528,-1.10655774289263,-0.730187841490895,-1.0112146627628,0.182949978339608,1.40168098452848,0.672106600414178,-0.92167662567666,-2.08381563574969,-1.19623612943711,-1.10535606435026,0.248582856857338,0.0494895580876411,0.579291604797998,0.669160945653579,-0.486850084382814,2.32000592585593,-0.529251803641958,0.763246491446289,1.30045295709141,0.744655339261939,0.504904149386058,0.44158207490512,0.436390970393686,0.473796652228664,0.385059996582379,0.549728659071231,1.03179841088601,0.99856098721384,1.22991259349155,1.04293758886127,0.370916325118061,0.672153379685394,0.705197992033365,0.621893898781633,0.838764301173858,0.743679255809631,0.508698908373814,0.44809123471278,-0.129483602150028,0.00384685169365772,-2.27323351545419,-2.10254840265333,-2.38637842564376,-1.48083457864336,-2.01696463140694,-1.42336264845132,-0.453523150528274,-0.445509970863337,0.0408272707816633,-0.387963872960668,0.142454311136989,-0.0321195943353741,-0.283630004678811,-0.432325236248578,-0.0215222921610087,-0.157373769777349,1.20483321710642,0.167489939761662,0.0229236205490952,0.422564827382186,0.378768004869047,0.0379181573364663,-0.779148683776424,0.204797735376407,1
