1273.4,1272.4,1272.5,1272.8,1273.5,1273,1272.3,1272.3,1272.6,1272.5,1273.2,1273.7,1273.3,1273.8,1273.8,1273.7,1273.9,1275.3,1275.3,1276.5,1276,1276.4,1277.9,1277.6,1277.3,1277.6,1277.8,1277.1,1276.7,1277.9,1278.2,1279,1277.9,1277.4,1277.5,1278.6,1276.8,1277.6,1277.5,1277.8,1277.5,1278.3,1277.9,1278,1279.1,1278.4,1279.2,1278.2,1278.6,1277.3,1277.6,1277.7,1279.2,1277.3,1278,1278.5,1278.4,1278,1278.5,1278.9,1278.6,1277.6,1277.5
407.09,406.5,407.44,406.65,407.25,407.16,406.08,406.05,406.44,406.07,406.95,407.89,407.1,407.76,407.6,407.36,407.25,407.86,407.78,408.3,407.23,407.29,408.08,407.83,407.68,407.71,407.88,407.03,406.74,407.89,408.35,409.23,408.27,407.79,408.12,409.29,407.69,408.27,408.17,408.87,408.37,409.43,408.98,409,410.16,409.81,410.5,409.86,410.45,409.02,409.24,409.57,411.08,409.31,410.17,410.57,410.47,410.1,410.46,411.27,410.8,409.81,409.62
1265.9,1265,1265.9,1265.2,1265.6,1265.7,1264.8,1264.7,1265.1,1264.6,1265.6,1266.6,1265.8,1266.5,1266.5,1266.2,1265.9,1266.6,1266.8,1267.2,1266.1,1266.1,1267.1,1266.7,1266.4,1266.8,1266.8,1265.7,1265.5,1266.5,1267.2,1268.1,1267,1266.5,1266.9,1268.1,1266.6,1267.1,1267,1267.4,1267.3,1268.3,1267.7,1267.9,1269.2,1268.5,1269.3,1268.5,1269.2,1267.9,1268.1,1268.3,1270.1,1268.1,1268.7,1269.3,1269.2,1269,1269.3,1269.9,1269.4,1268.4,1268.3
982.06,981.98,982.72,982.35,982.93,982.99,981.96,982.13,982.5,981.93,983.16,983.98,983.46,983.98,984.12,983.7,983.48,984.29,984.01,984.56,983.68,984.61,985.94,984.92,984.27,984.83,985.41,984.7,984.6,985.65,986.09,986.63,985.86,985.41,985.6,986.95,985.51,986.1,986,986.47,986.42,987.61,986.99,987.22,988.66,987.99,988.81,988.16,988.78,987.61,987.54,988.1,989.63,988.03,988.9,989.21,989.38,989.12,989.5,990.08,989.65,988.78,988.71
354.99,354.77,355.59,355.16,355.98,356.07,354.36,354.55,355.58,354.57,356,356.91,355.47,356.23,356.81,355.79,356.11,356.93,355.86,356.69,356.33,355.84,356.6,356.02,356.7,355.75,356.91,356.21,356.01,356.83,356.71,357.42,357.33,356.93,357.04,358.26,355.79,356.78,356.71,357.69,357.45,358.63,358.19,358.19,359.29,358.85,359.59,358.96,359.6,358.12,358.37,358.59,360.34,358.55,359.21,359.69,359.74,359.44,359.44,360.36,359.75,358.52,358.53
1940.5,1939.7,1940.7,1939.9,1940.4,1940.4,1939.4,1939.5,1939.7,1939.3,1940.2,1941.1,1940.4,1941,1940.9,1940.6,1940.5,1941.2,1941.4,1941.6,1940.5,1940.6,1941.5,1941.2,1940.8,1941.1,1941.2,1940.4,1940,1941.2,1941.7,1942.5,1941.5,1941,1941.3,1942.5,1941,1941.6,1945,1941.9,1941.7,1942.7,1942.1,1942.3,1943.4,1943.1,1943.7,1943,1943.3,1942.3,1942.4,1942.7,1944.2,1942.5,1943.2,1943.6,1943.7,1943.3,1943.6,1944.2,1943.7,1942.9,1942.9
1271.5,1270.8,1271.6,1271,1271.8,1272.1,1271.6,1272,1272.6,1272.3,1273.5,1274.3,1273.8,1274.6,1274.7,1274.4,1274.2,1275,1274.8,1275.3,1274.2,1274.3,1275.2,1274.9,1274.7,1274.9,1275,1274.1,1273.8,1275,1275.6,1276.3,1275.2,1274.8,1275,1276.2,1274.8,1275.2,1275.1,1275.5,1275.1,1276.2,1275.8,1275.9,1277,1276.4,1277.2,1276.4,1277,1275.6,1275.8,1276.1,1277.7,1275.8,1276.5,1277.1,1277.1,1276.9,1277,1277.7,1277.1,1276.2,1276.1
693.13,693.1,693.69,693.26,693.53,693.45,692.78,692.29,692.81,692.49,693.14,694,693.39,694.22,694.48,693.91,694,694.55,694.25,694.85,693.93,694.19,694.88,694.56,694.52,694.64,695.02,693.82,693.86,694.75,695.07,696.05,695.19,694.84,694.92,696.11,694.54,695.54,695.45,695.83,695.59,696.72,695.79,695.7,697.26,696.68,697.88,697.24,697.88,695.72,694.65,694.67,696.17,694.39,695.03,695.69,695.61,695.27,695.57,696.23,695.52,694.64,694.52
1707.1,1706.2,1707.1,1706.5,1706.8,1706.8,1705.8,1705.9,1706.2,1705.8,1706.6,1707.6,1706.8,1707.4,1707.4,1707.1,1706.9,1707.7,1707.8,1708,1707.1,1707.2,1708.1,1707.8,1707.4,1707.7,1707.7,1707,1706.4,1707.6,1708.2,1708.9,1707.7,1707.3,1707.7,1708.9,1707.3,1707.9,1707.8,1708.3,1708.1,1709,1708.6,1708.6,1709.6,1709.3,1709.9,1709.3,1710,1708.6,1708.8,1709.1,1710.6,1708.8,1709.4,1710,1710.1,1709.7,1710,1710.5,1710.1,1709.1,1709
1340.6,1340.4,1340.8,1340.5,1341,1341,1339.9,1340.1,1340.2,1339.6,1340.5,1341.5,1340.9,1341.3,1341.2,1341.3,1340.7,1341.6,1341.2,1341.4,1340.5,1340.9,1341.7,1341.1,1341,1341.1,1341.4,1340.6,1340.6,1341.3,1341.5,1342,1341,1340.7,1341.2,1342.4,1340.9,1341.6,1341.5,1342.2,1341.9,1343.2,1342.7,1342.9,1344.1,1343.5,1344.4,1343.6,1344.3,1343,1343.3,1343.4,1345,1343.3,1344,1344.5,1344.5,1344.3,1344.5,1345.3,1344.6,1343.8,1343.7
