1614.8,1615.7,1614.7,1614.8,1615.1,1615.8,1613.8,1615.3,1615.3,1613.8,1616.2,1614.3,1615.3,1614.7,1615,1616.7,1614.2,1614.4,1615.5,1615,1615.8,1613.9,1616.2,1617.1,1615.9,1616.4,1615.6,1615.3,1615.1,1616.4,1615.2,1615.4,1616.2,1616.1,1616.9,1616.7,1615.8,1616.3,1616.2,1616.6,1614.5,1614.7,1616.2,1615.9,1615.8,1616.1,1615.7,1615.1,1614.8,1615.8,1616.2,1615.9,1614.8,1615,1615.1,1614.5,1617.1,1616.4,1616.7,1615.8,1616.1,1614.2,1614.9,1614.5,1614,1613.6,1614.4,1614.3,1616.9,1614.4,1614.3,1614.9,1614.4,1616,1616.1,1615.2
1489,1493.1,1491.3,1490.3,1491.5,1498.3,1497,1488.2,1489.5,1496,1489.8,1495.2,1489.6,1490,1497.8,1499.1,1497.2,1489.6,1504.3,1489.3,1499,1492.9,1490.9,1494.7,1492.4,1507.7,1494.1,1497.3,1506.3,1500.6,1494.3,1509,1501.1,1500.8,1499.2,1504.1,1504.7,1506.9,1508.1,1511.3,1508.9,1512,1511.6,1515,1510.7,1514.6,1515.2,1510.9,1517.8,1516.1,1514.6,1513.7,1509.4,1514,1520.1,1527.9,1532.4,1535.4,1524,1526.7,1528.2,1542,1514.1,1551.5,1535.8,1544.1,1545.3,1547,1549.1,1551.2,1545.7,1563.9,1569,1567.4,1572.4,1573.6
