Well/XY,cell_id,total_distance,net_distance,linearity,spearmanrsq,progressivity,max_speed,min_speed,avg_speed,MSD_slope,hurst_RS,nongauss,disp_var,disp_skew,rw_linearity,rw_netdist,rw_kurtosis01,rw_kurtosis02,rw_kurtosis03,rw_kurtosis04,rw_kurtosis05,rw_kurtosis06,rw_kurtosis07,rw_kurtosis08,rw_kurtosis09,rw_kurtosis10,avg_moving_speed01,avg_moving_speed02,avg_moving_speed03,avg_moving_speed04,avg_moving_speed05,avg_moving_speed06,avg_moving_speed07,avg_moving_speed08,avg_moving_speed09,avg_moving_speed10,time_moving01,time_moving02,time_moving03,time_moving04,time_moving05,time_moving06,time_moving07,time_moving08,time_moving09,time_moving10,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,autocorr_6,autocorr_7,autocorr_8,autocorr_9,autocorr_10,p_rturn_9_5,p_rturn_9_6,p_rturn_10_5,p_rturn_10_6,p_rturn_11_5,p_rturn_11_6,mean_theta_9_5,min_theta_9_5,max_theta_9_5,mean_theta_9_6,min_theta_9_6,max_theta_9_6,mean_theta_10_5,min_theta_10_5,max_theta_10_5,mean_theta_10_6,min_theta_10_6,max_theta_10_6,mean_theta_11_5,min_theta_11_5,max_theta_11_5,mean_theta_11_6,min_theta_11_6,max_theta_11_6
WellC03_Seq0018/xy01,0-0,452.8808375176917,301.6955611208093,0.435891299158,0.521001752502,0.6661698533646252,24.51386546426329,6.999663134751543,23.8358335536,1.66792441476,0.874862496918,-0.336766614539,181.533358586,0.5991246596434052,0.225308910912,150.944513205,-0.9574797784664626,-1.0008715314894052,-1.3000800246321593,-1.0286993671553457,-1.5,-1.5000000000000007,-2.0,-2.0,-2.0,-3.0,17.8961040346,17.8961040346,17.8961040346,17.8961040346,17.8961040346,17.8961040346,17.8961040346,17.8961040346,18.5657404287,21.0063680635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.7333333333333333,0.108301556515,0.300842307218,0.0230955440693,0.444961368018,-0.155381714597,-0.130633017116,-0.636234773752,0.0344924511094,-0.394656502386,-0.525723704074,0.666666666667,0.4,0.8,0.5,1.0,0.666666666667,0.239074584684,0.03968648205011536,0.4071115751071673,0.18374402751,0.0773265749348939,0.3210657434444123,0.171268170667,0.009267717932621329,0.30122631416276446,0.147712411368,0.11449977273619272,0.21518048250000874,0.137521209181,0.0005681826580114058,0.20202194542948237,0.109825006969,0.08186953565062365,0.16569849579188226
WellC03_Seq0018/xy01,0-1,407.85992732824127,212.27354545491525,0.730187139758,0.779171236362,0.5204569785647998,26.93729615236095,4.2496945772608195,21.4663119646,1.49254970507,1.06835515233,-0.212573865853,222.49358416,0.7167154189634815,0.523113378106,76.5086679109,-0.9442757394795716,0.7332809990834739,-1.1456852123967536,-0.6808078389075933,-1.5000000000000004,-1.4999999999999993,-2.0,-1.9999999999999998,-1.9999999999999998,-3.0,13.3491720596,13.3491720596,13.3491720596,13.3491720596,13.3491720596,15.2979213483,16.9665607142,19.34382602,19.34382602,19.34382602,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.635815604133,0.667883121419,0.505323420214,0.401264565212,0.0736266599854,-0.074728518139,-0.37652274148,-0.476722103024,-0.557730828301,-0.713389831014,0.0,0.0,0.0,0.0,0.0,0.0,0.429984766759,0.13891564208329973,0.608080573023531,0.423004726094,0.2501498398876296,0.5411131935889969,0.511064025065,0.24929444845044438,0.7256287741941445,0.482351800146,0.36639065300140533,0.6445157965142823,0.565293536593,0.329675153358959,0.7882167379340362,0.576905539668,0.4409093511632889,0.6563167029462273
WellC03_Seq0018/xy01,0-2,501.7344904585434,173.19986402996963,0.482675253541,0.0304279495732,0.34520222811806184,38.83589046230305,0.5220306504411452,26.4070784452,0.782023959741,0.809394570303,0.786917260953,1062.08968632,1.6854255978142214,0.265689411493,6.18683555492,2.077948122932839,1.064805452506861,-0.8546255240701859,-1.0198602511927144,-1.5000000000000004,-1.4999999999999996,-2.0,-1.9999999999999998,-2.0,-3.0,18.007804034,19.2466716798,22.3087965395,22.3087965395,22.3087965395,22.3087965395,22.3087965395,22.3087965395,22.3087965395,22.3087965395,0.9333333333333333,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.244040915349,0.0285980543082,0.127494021895,-0.0268479797746,-0.0432601085373,0.0305698217837,-0.145236432187,-0.0151557314805,0.601623372591,-0.198205232705,0.5,0.6,0.4,0.5,0.25,0.333333333333,1.189657079,0.3498257521977834,1.9887364413936222,1.15723464184,0.36586161440791615,2.0389818886743094,1.33376488416,0.5762339528631522,2.005450762467868,1.32457363419,0.5841130999863353,2.055696209748555,1.56144581336,0.9113020041770379,2.0252655633885706,1.6153507305,0.81598220059977,2.075511010669258
