201.81,205.13,204.69,204.77,206.65,205.95,206.02,205.15,204.95,205.55,204.15,204.75,207,207.2,207.67,205.39,207.98,209.06,208.17,206.9,207.68,205.63,208.21,206.25,207.33,207.82,207.36,207.4,204.68,208.25,208.24,207.83,208.45,206.41,207.38,205.66,207.72,207.73,207.12,206.75,207.96,207.46,208.1,206.28,204.63,206.1,207.99,206.45,206.48,208.17,206.51,205.08,206.35,205.92,207.45,206.08,204.79,206.17,206.16,206.66,205.22,205.05,204.3
426.21,428.34,429.44,429.67,431.05,430.04,432.07,429.93,430.74,430.94,430.11,430.64,430.98,430.8,431.76,430.66,431.12,432.49,431.89,432.02,432.06,432.05,431.88,431.25,432.93,432.76,432.35,432.88,431.82,432.05,432.01,432.06,432.47,431.18,431.78,430.59,432.43,431.48,432.12,432.61,432.11,432.53,432.83,432.2,430.75,431.13,434.06,432.68,433.97,432.85,433.07,431.56,432.69,432.67,431.9,432.78,430.28,432.98,431.55,432.35,431.93,431.02,430.09
581.4,582.46,582.45,582.69,584.27,581.99,584.24,582.79,582.23,583.91,582.4,583.57,584.77,585.94,587.12,585.06,585.71,586.8,586.51,587.13,587.49,586.75,586.65,587.32,590.08,589.57,589.8,590.18,591.17,590.62,590.95,591.23,592.17,589,593.2,591.74,592.07,592.97,591.19,592.82,592.44,592.91,592.92,593.09,591.44,593.39,598.15,597.24,597.5,599.25,596.77,596.81,596.69,597.87,596.08,595.87,594.99,595.4,595.01,595.96,597.1,596.75,593.61
1376.7,1377.8,1377.4,1377.4,1381.1,1379.4,1381.8,1380,1380.1,1380.2,1379.9,1380.2,1378.9,1380.3,1381.4,1380,1379.2,1380.5,1379.4,1381.5,1381.5,1381.9,1380.4,1379.6,1379.7,1381.6,1378.9,1380.7,1380.9,1380.6,1379.7,1379.8,1380.2,1377.5,1380.8,1377.8,1378.9,1378.8,1379,1380.2,1378.7,1379.6,1380.4,1379.4,1377.6,1377.3,1380.7,1379.1,1380.9,1381.5,1379.9,1380.6,1380,1380.5,1379.4,1379.5,1378.5,1380.2,1379,1380.1,1379.8,1378.3,1378.1
690.98,692.12,693.27,693.26,695.52,694.09,696.15,693.56,694.71,694.3,693.52,693.97,694.27,694.32,695.75,694.46,693.96,696.09,695.12,695.84,695.93,695.56,695.51,694.77,696.47,696.2,695.53,696.21,695.27,695.71,697.95,698.28,697.88,695.5,700.36,693.72,694.72,693.64,693.59,694.13,692.94,693.82,694.43,693.74,692.06,692.18,695.22,693.67,695.8,695.28,695.18,694.54,695.3,695.82,695.17,696.36,694.17,696.69,695.46,696.17,695.79,695.04,694.12
748.26,747.99,747.71,742.13,738.63,735.21,735.46,734.18,733.73,732.48,732.6,737.56,743.6,746.55,750.86,752.26,755.9,759.83,765.81,769.43,774.1,780.36,784.59,784.83,791.11,794.02,801.67,805.69,807.77,813.23,819.24,823.51,834.02,840.39,849.43,856.26,860.56,861.16,866.36,866.26,868.61,873.39,882.79,888.99,896.44,907,917.82,916.02,921.93,922.07,926.97,927.23,929.89,927.01,922.02,922.93,917.26,918.33,912.1,910.68,906.29,901.93,896.55
