Well/XY,cell_id,total_distance,net_distance,linearity,spearmanrsq,progressivity,max_speed,min_speed,avg_speed,MSD_slope,hurst_RS,nongauss,disp_var,disp_skew,rw_linearity,rw_netdist,rw_kurtosis01,rw_kurtosis02,rw_kurtosis03,rw_kurtosis04,rw_kurtosis05,rw_kurtosis06,rw_kurtosis07,rw_kurtosis08,rw_kurtosis09,rw_kurtosis10,avg_moving_speed01,avg_moving_speed02,avg_moving_speed03,avg_moving_speed04,avg_moving_speed05,avg_moving_speed06,avg_moving_speed07,avg_moving_speed08,avg_moving_speed09,avg_moving_speed10,time_moving01,time_moving02,time_moving03,time_moving04,time_moving05,time_moving06,time_moving07,time_moving08,time_moving09,time_moving10,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,autocorr_6,autocorr_7,autocorr_8,autocorr_9,autocorr_10,p_rturn_9_5,p_rturn_9_6,p_rturn_10_5,p_rturn_10_6,p_rturn_11_5,p_rturn_11_6,mean_theta_9_5,min_theta_9_5,max_theta_9_5,mean_theta_9_6,min_theta_9_6,max_theta_9_6,mean_theta_10_5,min_theta_10_5,max_theta_10_5,mean_theta_10_6,min_theta_10_6,max_theta_10_6,mean_theta_11_5,min_theta_11_5,max_theta_11_5,mean_theta_11_6,min_theta_11_6,max_theta_11_6
WellF02_Seq0000/xy15_sliding_s17,0-0,28.20245925738846,2.596150997149385,0.303928458228,0.29187612141,0.09205406427346394,0.7487082208711286,0.06705221845696768,1.17510246906,0.794462909625,0.855525740389,-0.211251101671,0.558185087709,0.7704794702997869,0.0891354388123,-5.71307824745,-0.5040133471760098,-1.1586422648404067,-1.2056649764512402,-1.5841764304673394,-1.703975125110421,-1.5,-1.5,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576081609669,0.039220092399,-0.103078953419,0.0411386330335,0.0328534011296,-0.352434260589,-0.568061720778,-0.503640971246,-0.358436034107,-0.363442203847,0.545454545455,0.3,0.4,0.444444444444,0.5,0.25,0.552103624513,0.051804087260062415,1.8417349278342208,0.401910498214,0.08054108490104203,1.6420369409201567,0.536119311086,0.21924926024497413,1.2259771735228477,0.523151586127,0.07692211148114998,1.1401123232105184,0.323510846508,0.07860465840281138,0.6519486991306701,0.314463837663,0.104023458075448,0.8516466860447344
WellF02_Seq0000/xy15_sliding_s17,0-1,27.819811758590628,3.97159917413628,0.26040718617,0.210557970187,0.14276154017864154,0.7487082208711286,0.06705221845696768,1.15915882327,0.732395089464,0.877202748751,-0.173840614182,0.491055102126,0.9450003504750666,0.0165512929254,-4.22489146996,0.09343822250745104,-0.3121836884455287,-0.8115174078678797,-1.6612740774968149,-1.49124160610258,-1.4999999999999991,-1.5000000000000004,-2.0,-2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59125475038,0.0918391483271,-0.113648889382,0.118962749761,0.051525634442,-0.31001736649,-0.524491455465,-0.442333779164,-0.27641161482,-0.27357244909,0.454545454545,0.2,0.4,0.444444444444,0.444444444444,0.125,0.55072223745,0.051804087260062415,1.8417349278342208,0.516434424731,0.08054108490104203,1.6420369409201567,0.560491900338,0.21924926024497413,1.2259771735228477,0.459797824782,0.07692211148114998,1.1401123232105184,0.455355316012,0.07860465840281138,1.5101110720486726,0.470739941208,0.104023458075448,1.424246221736343
WellF02_Seq0000/xy15_sliding_s17,0-2,26.320107381768075,2.3341807984815306,0.260655804104,0.160871303137,0.08868431897426135,0.7487082208711286,0.06705221845696768,1.09667114091,0.498181738029,0.8997666748,-0.122899187768,0.479501779037,1.1021762501046093,0.0128127235707,-5.42045520619,0.4276939939215807,-1.0082228671725444,-1.0255884760804335,-0.8902323195016693,-0.9627243600435862,-1.5,-1.4999999999999998,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625211172843,0.0915198452711,-0.0812460408851,0.145500538021,0.0847891834847,-0.288596518885,-0.492308905336,-0.376036674571,-0.225870510325,-0.260562438749,0.363636363636,0.2,0.3,0.333333333333,0.444444444444,0.125,0.550655705131,0.051804087260062415,1.8417349278342208,0.380385358517,0.08054108490104203,1.4257855542685745,0.554356408739,0.21924926024497413,1.2259771735228477,0.499090080617,0.07692211148114998,1.1401123232105184,0.517754409042,0.07860465840281138,1.5101110720486726,0.433034361917,0.104023458075448,1.424246221736343
WellF02_Seq0000/xy15_sliding_s17,1-0,25.296501874008317,1.6226213359870585,0.32017545432,0.261205098494,0.06414409960984652,0.7609888304042348,0.06324555320337838,1.05402091142,0.42979077857,0.787405042746,-0.153300380456,0.456145468076,1.0374919206138167,0.0935459661559,-5.83043200377,0.20584001681561492,-0.5635218392176911,-1.312031017911954,-1.4897360865336606,-1.0270925561094688,-1.4999999999999991,-1.5,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16458064295,-0.0394654487814,-0.290123582543,0.135365223205,0.226788090505,-0.193675239316,-0.150669855828,-0.393814032847,-0.0129238312878,-0.344560695105,0.545454545455,0.6,0.7,0.666666666667,0.666666666667,0.75,0.496788798148,0.018906024534240912,1.3964616678225998,0.398450053699,0.020062572306086542,1.146204064772095,0.552373631659,0.017004249224123604,1.1569547748078297,0.512066135724,0.013025636270420003,1.1500256848043158,0.487085328449,0.06564457425599352,1.3193597950052223,0.29630607593,0.035614688761455404,0.8166711730500608
WellF02_Seq0000/xy15_sliding_s17,1-1,25.393835194614194,1.251758762701409,0.320195628703,0.250290281368,0.04929380509513962,0.7609888304042348,0.06324555320337838,1.05807646644,0.240821724288,0.797510857598,-0.0938899397084,0.430038574807,1.2445688558361914,0.107681914482,-6.22997168165,0.8041727112390125,0.6886906729276747,-0.9585237304283978,-1.141528468067478,-1.0635549742748904,-1.5,-1.4999999999999982,-1.9999999999999998,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14329317145,-0.0465119702294,-0.284898117667,0.158493993542,0.262907741023,-0.189469443792,-0.0690238443802,-0.384897625812,0.0269913841829,-0.296273101247,0.636363636364,0.6,0.7,0.666666666667,0.666666666667,0.625,0.518975783422,0.018906024534240912,1.3964616678225998,0.506834733933,0.020062572306086542,1.146204064772095,0.55015027248,0.017004249224123604,1.1569547748078297,0.407854186402,0.013025636270420003,0.8429335575120204,0.525775791578,0.06564457425599352,1.6675739631665616,0.472053211589,0.035614688761455404,1.6179154309785673
WellF02_Seq0000/xy15_sliding_s17,1-2,24.608568829576573,0.5249761899362577,0.262681894691,0.192124747355,0.02133306465613306,0.7609888304042348,0.06324555320337838,1.02535703457,-0.0965317649368,0.804727631824,-0.0712401564546,0.426255643675,1.3115431153634258,0.00512625303644,-6.72539293285,0.9630844582491931,-0.45831250684822367,-1.5231603942449896,0.1409591838523485,-0.7511254157711935,-1.4999999999999996,-1.5000000000000004,-2.0,-1.9999999999999998,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13981268509,-0.0342774542209,-0.285552588523,0.177136812675,0.272226575206,-0.158529751655,-0.0605083081183,-0.368292159041,0.0682336932533,-0.269791564057,0.636363636364,0.6,0.6,0.666666666667,0.555555555556,0.5,0.612105032776,0.018906024534240912,1.3964616678225998,0.503512365653,0.020062572306086542,1.1422428838925998,0.566911324771,0.017004249224123604,1.3245652977107327,0.482033047322,0.013025636270420003,1.335919196752364,0.505874733033,0.03975790880102998,1.6675739631665616,0.370180018169,0.001685625695519548,1.6179154309785673
WellF02_Seq0000/xy15_sliding_s17,2-0,21.31551374674713,2.0393381279229574,0.125223627288,0.118906280431,0.09567389048899524,0.4006045431594606,0.05249761899359373,0.888146406114,0.457022787324,0.634024330837,-0.412829928139,0.153037270571,0.7114022174358702,-0.0967026925519,-4.24080533658,-0.055792603876959834,-0.7994930163382641,-1.0534009173271899,-0.9560386838001804,-1.915330072866446,-1.5,-1.5000000000000004,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574489982228,0.388765673378,-0.0240519116827,-0.234085603797,-0.464769215064,-0.520171670481,-0.442668281241,-0.342429371763,-0.268920824985,-0.160295855128,0.636363636364,0.7,0.7,0.777777777778,0.777777777778,0.875,0.869932518549,0.14933210776510594,1.6069980681220497,0.921811731869,0.1710743720645606,1.7462147150290308,0.537954611489,0.24736055902329052,1.0403189793446856,0.538508651945,0.31430828837946956,1.083228839072158,0.635404361547,0.25715456515074475,0.9879916867705885,0.731980058397,0.38782019033162257,1.1401998740782406
WellF02_Seq0000/xy15_sliding_s17,2-1,21.513699191252364,1.1704699910720149,0.099639251024,0.10127886319,0.05440579886642354,0.4006045431594606,0.05249761899359373,0.896404132969,0.310210516167,0.673543047136,-0.413555700031,0.137070115109,0.8191812411436716,-0.116994503698,-5.16806441999,0.5195921511450101,-1.5474827042356596,-1.551426948886581,-1.30520857274435,-0.9021078579175028,-1.5000000000000016,-1.4999999999999998,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444592065213,0.348530891175,-0.0717646023912,-0.338676732903,-0.515147487411,-0.557295775671,-0.40929111134,-0.260643118502,-0.202903550459,0.0837880602301,0.636363636364,0.7,0.7,0.777777777778,0.777777777778,0.75,0.904964519406,0.14933210776510594,1.6069980681220497,0.874116503025,0.1710743720645606,1.7462147150290308,0.576688407758,0.24736055902329052,1.0424736610255703,0.639078707376,0.31430828837946956,1.2441782744957375,0.65085757719,0.25715456515074475,0.9879916867705885,0.650997410706,0.38782019033162257,0.8965275861884512
WellF02_Seq0000/xy15_sliding_s17,2-2,21.25769539483947,1.5427572718999254,0.0841290714573,0.0714953282127,0.07257406051055026,0.4006045431594606,0.05249761899359373,0.885737308118,0.339025408214,0.685258901431,-0.465885737196,0.10848435797,0.581887383956464,-0.181096010138,-4.7203512973,0.536435786612858,-0.7650520679151378,0.546399755433328,-0.668671519397638,-0.9145625336863232,-1.5,-1.4999999999999998,-2.0,-2.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446739477693,0.32683965045,-0.212815640811,-0.423361292989,-0.715696184991,-0.641756582417,-0.385969029729,-0.128816589382,0.362206349618,0.283488548088,0.727272727273,0.8,0.8,0.777777777778,0.777777777778,0.875,0.874405418355,0.14933210776510594,1.6069980681220497,0.901120704342,0.1710743720645606,1.7462147150290308,0.533715041804,0.0615223033764621,1.0424736610255703,0.59168600966,0.0018642469173286963,1.2441782744957375,0.554291503459,0.11889702319437419,0.8494960947995721,0.638520771447,0.3206016366645413,0.8965275861884512
WellF02_Seq0000/xy15_sliding_s17,3-0,20.741147506826294,2.195449840010162,0.209224431009,0.139865765324,0.1058499699347685,0.4664761515876287,0.0400000000000091,0.864214479451,0.753900799038,0.790463514155,-0.467817687288,0.1231170048,0.42489594544123266,-0.0215044784306,-3.91546934818,-0.51845229020301,-0.7528046508222457,-0.9567865739588068,-0.903374100853914,-1.0127055009114272,-1.499999999999999,-1.4999999999999991,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594398047887,0.34812064077,-0.0325357757594,-0.191994307333,-0.473933371496,-0.711616129649,-0.727465775247,-0.509566648022,-0.205883026132,-0.111208154494,0.454545454545,0.6,0.5,0.777777777778,0.555555555556,1.0,0.816604256356,0.0647152761411776,1.611356255753327,0.682966719067,0.004773839461909546,1.867911746689524,0.8380368429,0.0025985996514838097,1.8753374809218104,0.781729039173,0.07208771525458316,1.9259796510045322,0.788949349769,0.00507998413675712,1.555993008247243,0.650543139315,0.07456909973990741,1.5031257248714474
