1231.1,1257.7,1203.5,1203.8,1209.9,1161.5,1113,1135.3,1094.4,1053.4,1057.1,1031.4,1005.6,1005.1,1018.6,1024.5,1030.4,1120.9,1121.2,1120.5,1103.6,1085.1,1109.5,1087.7,1083.8,1150.1,1185.7,1186.9,1180.6,1176,1195.3,1193.6,1205.5,1218,1242.8,1213.5,1229.8,1219,1218.3,1260,1319.1,1310.8,1338.4,1320.6,1302.8,1196.3,1109.3,1050.8,1039.2,1044.3,1039.5,1057,1040.6,1015.8,1003,1043.6,1134.3,1196.5,1198.6,1187.4,1185.3,1169,1114.5,1027.1,1011.4,1035.7,1113.1,1084.2,1054.1,1010.1,933.75,947.14,967,986.86,1006.7,1026.6,1046.5
1156.3,1216.9,1216.8,1207.2,1199.3,1208.7,1218.1,1324.6,1380.8,1437.1,1425.2,1370.6,1315.9,1327.1,1352.5,1315.7,1278.8,1260.2,1281.1,1260.2,1235.3,1261.1,1301.1,1322.8,1296,1255.1,1245.1,1253,1259.8,1378.2,1411.1,1475.3,1515.8,1502,1489.8,1439.4,1433.8,1497.2,1522.2,1529.6,1454.2,1404.1,1354.1,1349.5,1344.9,1327.1,1288.2,1245,1192.4,1111.9,1060.7,1042.5,1047.4,1046.1,1038.1,1024.7,1021.5,1044.8,1083.1,1133.1,1127,1120.3,1115.5,1118.4,1114.9,1085.5,1075.3,1069.5,1055.5,1075.5,1099.5,1097.5,1099.7,1101.9,1104.1,1106.4,1108.6
1890.5,1878.5,1856.5,1843.7,1832.3,1828.7,1825.1,1824.9,1827.5,1830.2,1827.8,1822.8,1817.8,1809.7,1813.4,1811.3,1809.1,1791.8,1773.9,1771.8,1761.8,1751.8,1748,1740.4,1731.2,1742.1,1754.3,1780.8,1818.9,1830.2,1865.2,1890.2,1906,1938.6,1941.7,1944.8,1948.8,1948.4,1947.1,1954,1958.6,1970.8,1982.9,1984.6,1986.3,1958.5,1927.5,1932.4,1937.4,1941.9,1941.6,1945.6,1937.3,1941.3,1939.2,1944.7,1958.9,1959.4,1964.9,1960.4,1958.5,1956.9,1906.1,1895.9,1895.3,1878.5,1859.8,1848.3,1834.2,1820.1,1821.7,1807.2,1803.3,1799.4,1795.5,1791.6,1787.7
