0.000000000000000000e+00
3.838405299455090704e-06
2.045714508761257926e-05
2.112455765750874935e-05
2.207616279756516591e-05
1.058291558862404151e-05
3.256572680885435684e-05
5.427574997183746524e-05
4.943068265204571038e-05
2.711081977849084127e-05
2.863301947193210145e-05
2.867005722949131629e-05
6.230632558802523327e-07
2.828552881700988688e-05
3.108326766803414751e-05
1.747238293602525061e-05
1.741824229295211505e-05
2.249667511122468918e-06
1.130109023981078920e-05
1.998605478171510517e-05
3.375231561958383142e-05
8.445793196756324337e-05
8.602035623644536467e-05
1.196040217667616028e-05
9.315403438598781751e-06
1.174417126930388239e-05
1.223185476347639765e-05
6.238850114789353161e-06
2.221849789509351122e-06
9.605688424637593605e-06
3.963456199773399477e-05
4.010239881527656938e-05
4.792859427082784538e-06
3.173493331011213524e-05
3.162479404676987228e-05
2.447522358311522485e-06
9.315850306228539628e-05
1.408063116713211639e-05
1.066554079126957422e-05
2.135344596401133315e-06
2.975044275624502102e-04
8.043590546089482849e-06
2.647947516430938482e-04
4.829676422524852703e-05
4.995445648085383180e-05
1.454774855847498286e-05
7.156147463054333658e-06
9.272348188364537604e-06
5.814990174044890578e-06
1.349969652243777838e-05
1.565564893860508724e-05
4.416500343134478400e-06
7.683242805611715899e-06
6.733182850896790640e-06
2.601544992627930237e-05
1.799045801224598737e-05
1.197562584161205096e-05
1.108404216480174140e-05
2.659358243962060595e-05
5.353901551026853392e-06
1.590221850390314366e-05
6.145957536249129562e-06
2.972390591352954794e-06
1.522017172516625416e-05
1.678243584232826829e-05
1.637620419211010367e-06
5.217471263997049327e-06
2.640879419302803669e-06
6.735595647359639523e-06
4.107005336070136555e-06
5.480901840898624595e-05
6.038962320702569251e-05
6.057334799984303078e-05
5.652835734781209228e-05
1.908787373035890567e-05
2.576228939057049244e-05
2.168111797800050867e-05
1.376466814486257787e-05
1.700907141514322108e-05
8.680435270465240824e-05
8.702737255820643147e-05
2.242381734596236417e-05
3.022579395433288419e-05
1.390200420355158462e-05
6.136611824237983082e-05
3.852212926727010737e-05
5.249993873114950835e-05
6.384710105394078268e-05
7.967759786271456904e-06
4.506879321075706968e-05
7.997252873863902568e-06
1.593062890343360793e-05
1.100687738900680639e-05
1.752114086498499074e-05
1.804838948089521538e-05
1.733790418489735473e-05
1.686911566395085351e-05
4.619153789094881395e-07
4.619153789094881395e-07
1.179238075342216537e-05
2.659606184785493616e-05
1.631611345115196717e-05
1.187332215798300353e-04
2.245880011464473290e-05
6.253579525822821241e-06
1.050777980452053860e-05
4.469872908909858813e-05
1.211298168206099280e-04
3.113144441885893607e-05
7.864212558796221396e-07
7.864212558796221396e-07
