Well/XY,cell_id,total_distance,net_distance,linearity,spearmanrsq,progressivity,max_speed,min_speed,avg_speed,MSD_slope,hurst_RS,nongauss,disp_var,disp_skew,rw_linearity,rw_netdist,rw_kurtosis01,rw_kurtosis02,rw_kurtosis03,rw_kurtosis04,rw_kurtosis05,rw_kurtosis06,rw_kurtosis07,rw_kurtosis08,rw_kurtosis09,rw_kurtosis10,avg_moving_speed01,avg_moving_speed02,avg_moving_speed03,avg_moving_speed04,avg_moving_speed05,avg_moving_speed06,avg_moving_speed07,avg_moving_speed08,avg_moving_speed09,avg_moving_speed10,time_moving01,time_moving02,time_moving03,time_moving04,time_moving05,time_moving06,time_moving07,time_moving08,time_moving09,time_moving10,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,autocorr_6,autocorr_7,autocorr_8,autocorr_9,autocorr_10,p_rturn_9_5,p_rturn_9_6,p_rturn_10_5,p_rturn_10_6,p_rturn_11_5,p_rturn_11_6,mean_theta_9_5,min_theta_9_5,max_theta_9_5,mean_theta_9_6,min_theta_9_6,max_theta_9_6,mean_theta_10_5,min_theta_10_5,max_theta_10_5,mean_theta_10_6,min_theta_10_6,max_theta_10_6,mean_theta_11_5,min_theta_11_5,max_theta_11_5,mean_theta_11_6,min_theta_11_6,max_theta_11_6
WellC02_Seq0017/xy13_sliding_s15,0-0,587.4681884237737,335.38865887206146,0.80202258759,0.898120710059,0.5709052259866825,27.78829688915822,1.1377679904093043,24.4778411843,1.61850451272,0.635763109612,0.0521865977747,272.13198804,1.3780251680740832,0.571238228695,162.30418397,2.2871381081774294,-0.6592456225721701,-0.9781433068042888,-1.6512909434515728,-0.6914347988923231,-1.500000000000001,-1.5000000000000002,-2.0,-2.0,-2.0,15.999492701,15.999492701,16.7250287845,17.437321823,17.437321823,18.9025387157,18.9025387157,18.9025387157,18.9025387157,19.5364527794,1.0,1.0,0.95,0.9,0.9,0.8,0.8,0.8,0.8,0.75,0.0252689372694,0.131080086169,-0.0108280328653,-0.428145962184,-0.151981054514,-0.365243279991,-0.480065048241,0.02676914891,-0.0349289918721,0.388455709909,0.0,0.0,0.0,0.0,0.0,0.0,0.364122743387,0.21000560005943492,0.6058084566068305,0.349325965406,0.1792734135914328,0.6112958211787888,0.386616097608,0.21595363071392748,0.6348039876358552,0.36382903572,0.21465421559000528,0.6392344362519984,0.40264414109,0.2139126918601789,0.619375652538628,0.37796208502,0.2550453264727208,0.6182658312147922
WellC02_Seq0017/xy13_sliding_s15,0-1,573.2309416159992,367.8756311581402,0.749636289115,0.89084556213,0.6417581544378249,27.78829688915822,3.7194736186723967,23.8846225673,1.65028711674,0.615152817275,0.0310317281637,270.908137944,1.3443708552193556,0.515132433815,198.985845324,2.2537504023847674,0.41962435286657485,-1.4046545699684245,-0.7218170977590175,-0.9748873201697847,-1.4999999999999998,-1.5000000000000004,-2.0,-2.0,-2.0,17.2777888643,17.2777888643,17.2777888643,17.9816854313,17.9816854313,19.4247558725,19.4247558725,19.4247558725,19.4247558725,20.0516888794,1.0,1.0,1.0,0.95,0.95,0.85,0.85,0.85,0.85,0.8,0.0412304016549,0.13412750502,-0.023474815035,-0.438467014582,-0.151815485101,-0.389193725989,-0.492091651728,0.0282727858525,-0.047639005351,0.466724313619,0.0,0.0,0.0,0.0,0.0,0.0,0.392493351461,0.21000560005943492,0.6468621314576846,0.38819831469,0.1792734135914328,0.6906262462424927,0.415413626562,0.21595363071392748,0.6968824990086587,0.407880844122,0.21465421559000528,0.7023698635806169,0.436650313212,0.2139126918601789,0.7189332450037416,0.424781215277,0.2550453264727208,0.7233636936198844
WellC02_Seq0017/xy13_sliding_s15,0-2,571.6900864508292,351.24514573158143,0.705040276285,0.839337869822,0.6143978250736938,27.78829688915822,3.7194736186723967,23.8204202688,1.64648147294,0.579481019311,0.131398203828,259.287197228,1.5754918430378073,0.473058679336,182.809338704,3.065678732732702,-0.355520635563241,-1.1670588531271484,-1.4856523057826143,-0.7956137763601223,-1.5000000000000002,-1.5000000000000004,-2.0,-2.0,-2.0,18.1791686256,18.1791686256,18.1791686256,18.9305062327,18.9305062327,20.4852026505,20.4852026505,20.4852026505,20.4852026505,21.1784135811,1.0,1.0,1.0,0.95,0.95,0.85,0.85,0.85,0.85,0.8,0.0401560525769,0.184391274631,-0.0291559873658,-0.490562256776,-0.0618001864145,-0.379288859705,-0.498824266569,0.0900303164346,-0.29766614136,0.520794307249,0.0909090909091,0.1,0.0,0.0,0.0,0.0,0.586339634803,0.21000560005943492,2.476496658807445,0.606732283397,0.1792734135914328,2.410975349011543,0.453467709796,0.21595363071392748,0.7287292089451848,0.465174227597,0.21465421559000528,0.7724933237299934,0.479552835879,0.2139126918601789,0.7772181442052278,0.489979811463,0.2550453264727208,0.782705508777186
