6.905700000000000216e+01,6.980899999999999750e+01,7.143000000000000682e+01,7.035999999999999943e+01,7.006300000000000239e+01,6.899699999999999989e+01,7.025100000000000477e+01,7.087500000000000000e+01,7.035699999999999932e+01,7.033400000000000318e+01,6.994700000000000273e+01,7.017199999999999704e+01,6.968600000000000705e+01,7.037199999999999989e+01,6.948799999999999955e+01,6.943399999999999750e+01,7.061299999999999955e+01,7.065800000000000125e+01,6.929699999999999704e+01,6.920099999999999341e+01,6.897599999999999909e+01,7.090900000000000603e+01,7.034099999999999397e+01,6.928199999999999648e+01,6.977200000000000557e+01,6.856499999999999773e+01,6.910599999999999454e+01,6.887500000000000000e+01,6.930100000000000193e+01,7.048300000000000409e+01,7.059799999999999898e+01,6.969100000000000250e+01,6.953000000000000114e+01,7.119100000000000250e+01,7.003300000000000125e+01,7.073499999999999943e+01,6.842400000000000659e+01,7.052200000000000557e+01,6.891200000000000614e+01,6.818200000000000216e+01,6.709799999999999898e+01,6.829099999999999682e+01,6.748399999999999466e+01,6.806399999999999295e+01,6.830599999999999739e+01,6.889600000000000080e+01,6.666599999999999682e+01,6.937500000000000000e+01,6.689300000000000068e+01,6.939799999999999613e+01,6.644100000000000250e+01,6.728499999999999659e+01,6.761199999999999477e+01,6.757800000000000296e+01,6.725700000000000500e+01,6.809600000000000364e+01,6.751200000000000045e+01,6.802700000000000102e+01,6.860699999999999932e+01,6.731900000000000261e+01,6.782999999999999829e+01,6.713800000000000523e+01,6.716100000000000136e+01
9.345399999999999352e+01,9.339799999999999613e+01,9.529699999999999704e+01,9.468899999999999295e+01,9.344499999999999318e+01,9.323600000000000421e+01,9.349599999999999511e+01,9.412500000000000000e+01,9.387999999999999545e+01,9.325000000000000000e+01,9.335299999999999443e+01,9.405100000000000193e+01,9.204500000000000171e+01,9.273399999999999466e+01,9.315800000000000125e+01,9.286199999999999477e+01,9.354800000000000182e+01,9.502100000000000080e+01,9.027700000000000102e+01,9.184799999999999898e+01,8.973199999999999932e+01,9.124599999999999511e+01,8.988100000000000023e+01,8.387600000000000477e+01,7.945199999999999818e+01,7.476800000000000068e+01,7.258100000000000307e+01,7.079699999999999704e+01,6.937000000000000455e+01,6.825199999999999534e+01,6.758899999999999864e+01,6.626200000000000045e+01,6.567600000000000193e+01,6.728100000000000591e+01,6.490500000000000114e+01,6.511499999999999488e+01,6.554300000000000637e+01,6.893500000000000227e+01,6.964499999999999602e+01,7.248199999999999932e+01,7.614199999999999591e+01,8.311100000000000421e+01,9.001000000000000512e+01,9.012500000000000000e+01,8.879300000000000637e+01,8.745000000000000284e+01,8.855200000000000671e+01,9.405200000000000671e+01,9.726200000000000045e+01,1.031800000000000068e+02,1.050799999999999983e+02,1.069899999999999949e+02,1.103199999999999932e+02,1.108100000000000023e+02,1.117800000000000011e+02,1.133700000000000045e+02,1.130999999999999943e+02,1.146899999999999977e+02,1.147300000000000040e+02,1.122999999999999972e+02,1.123599999999999994e+02,1.124099999999999966e+02,1.099899999999999949e+02
1.700200000000000102e+02,1.724699999999999989e+02,1.802400000000000091e+02,1.763799999999999955e+02,1.725300000000000011e+02,1.709199999999999875e+02,1.695000000000000000e+02,1.693600000000000136e+02,1.694499999999999886e+02,1.716800000000000068e+02,1.735099999999999909e+02,1.763199999999999932e+02,1.765699999999999932e+02,1.776299999999999955e+02,1.764099999999999966e+02,1.708899999999999864e+02,1.645399999999999920e+02,1.612500000000000000e+02,1.675500000000000114e+02,1.635399999999999920e+02,1.628100000000000023e+02,1.632800000000000011e+02,1.658300000000000125e+02,1.635900000000000034e+02,1.640900000000000034e+02,1.645300000000000011e+02,1.629900000000000091e+02,1.624699999999999989e+02,1.633400000000000034e+02,1.614399999999999977e+02,1.628400000000000034e+02,1.667700000000000102e+02,1.677700000000000102e+02,1.680200000000000102e+02,1.661800000000000068e+02,1.677199999999999989e+02,1.692400000000000091e+02,1.708300000000000125e+02,1.674799999999999898e+02,1.606100000000000136e+02,1.642599999999999909e+02,1.671500000000000057e+02,1.747100000000000080e+02,1.725000000000000000e+02,1.673100000000000023e+02,1.639099999999999966e+02,1.569900000000000091e+02,1.557800000000000011e+02,1.531399999999999864e+02,1.534499999999999886e+02,1.506200000000000045e+02,1.503400000000000034e+02,1.507299999999999898e+02,1.491599999999999966e+02,1.477800000000000011e+02,1.494600000000000080e+02,1.495999999999999943e+02,1.498100000000000023e+02,1.500900000000000034e+02,1.499099999999999966e+02,1.550500000000000114e+02,1.572700000000000102e+02,1.556599999999999966e+02
1.604199999999999875e+02,1.606999999999999886e+02,1.622500000000000000e+02,1.613400000000000034e+02,1.607599999999999909e+02,1.599699999999999989e+02,1.608000000000000114e+02,1.615900000000000034e+02,1.612299999999999898e+02,1.608400000000000034e+02,1.610099999999999909e+02,1.610800000000000125e+02,1.601999999999999886e+02,1.607800000000000011e+02,1.596200000000000045e+02,1.592599999999999909e+02,1.601399999999999864e+02,1.603600000000000136e+02,1.594900000000000091e+02,1.597100000000000080e+02,1.596699999999999875e+02,1.604600000000000080e+02,1.602800000000000011e+02,1.589499999999999886e+02,1.593100000000000023e+02,1.584099999999999966e+02,1.585000000000000000e+02,1.592299999999999898e+02,1.594000000000000057e+02,1.600600000000000023e+02,1.600000000000000000e+02,1.601599999999999966e+02,1.594300000000000068e+02,1.613899999999999864e+02,1.595099999999999909e+02,1.604099999999999966e+02,1.593300000000000125e+02,1.603199999999999932e+02,1.592899999999999920e+02,1.585200000000000102e+02,1.577299999999999898e+02,1.586699999999999875e+02,1.573600000000000136e+02,1.578100000000000023e+02,1.581999999999999886e+02,1.587199999999999989e+02,1.578400000000000034e+02,1.589600000000000080e+02,1.577500000000000000e+02,1.599300000000000068e+02,1.577500000000000000e+02,1.578100000000000023e+02,1.582599999999999909e+02,1.586299999999999955e+02,1.579000000000000057e+02,1.590500000000000114e+02,1.586500000000000057e+02,1.591200000000000045e+02,1.594000000000000057e+02,1.586899999999999977e+02,1.589300000000000068e+02,1.581200000000000045e+02,1.579699999999999989e+02
1.915900000000000034e+02,1.922100000000000080e+02,1.939499999999999886e+02,1.923499999999999943e+02,1.923300000000000125e+02,1.918499999999999943e+02,1.931699999999999875e+02,1.935999999999999943e+02,1.934000000000000057e+02,1.930500000000000114e+02,1.931999999999999886e+02,1.929199999999999875e+02,1.928000000000000114e+02,1.929000000000000057e+02,1.919099999999999966e+02,1.919399999999999977e+02,1.923300000000000125e+02,1.927800000000000011e+02,1.916599999999999966e+02,1.918400000000000034e+02,1.924300000000000068e+02,1.948300000000000125e+02,1.931100000000000136e+02,1.917400000000000091e+02,1.920300000000000011e+02,1.916399999999999864e+02,1.925500000000000114e+02,1.935000000000000000e+02,1.929499999999999886e+02,1.918600000000000136e+02,1.920699999999999932e+02,1.915600000000000023e+02,1.917199999999999989e+02,1.938300000000000125e+02,1.924399999999999977e+02,1.922199999999999989e+02,1.920099999999999909e+02,1.927800000000000011e+02,1.913700000000000045e+02,1.905600000000000023e+02,1.906699999999999875e+02,1.915800000000000125e+02,1.890200000000000102e+02,1.908600000000000136e+02,1.908300000000000125e+02,1.920699999999999932e+02,1.926500000000000057e+02,1.940999999999999943e+02,1.915300000000000011e+02,1.938199999999999932e+02,1.916999999999999886e+02,1.914900000000000091e+02,1.922100000000000080e+02,1.928799999999999955e+02,1.926899999999999977e+02,1.935999999999999943e+02,1.933100000000000023e+02,1.936599999999999966e+02,1.943499999999999943e+02,1.934699999999999989e+02,1.927899999999999920e+02,1.929399999999999977e+02,1.926399999999999864e+02
2.466999999999999886e+02,2.475200000000000102e+02,2.487599999999999909e+02,2.477700000000000102e+02,2.472599999999999909e+02,2.464399999999999977e+02,2.472599999999999909e+02,2.478300000000000125e+02,2.475399999999999920e+02,2.473600000000000136e+02,2.473199999999999932e+02,2.474000000000000057e+02,2.468499999999999943e+02,2.474199999999999875e+02,2.462599999999999909e+02,2.460200000000000102e+02,2.470099999999999909e+02,2.467700000000000102e+02,2.460500000000000114e+02,2.465200000000000102e+02,2.462899999999999920e+02,2.469499999999999886e+02,2.467100000000000080e+02,2.454300000000000068e+02,2.462599999999999909e+02,2.449300000000000068e+02,2.450399999999999920e+02,2.456699999999999875e+02,2.456899999999999977e+02,2.465600000000000023e+02,2.462299999999999898e+02,2.463899999999999864e+02,2.456999999999999886e+02,2.475099999999999909e+02,2.458000000000000114e+02,2.464199999999999875e+02,2.458300000000000125e+02,2.470000000000000000e+02,2.457500000000000000e+02,2.453100000000000023e+02,2.449199999999999875e+02,2.461100000000000136e+02,2.445200000000000102e+02,2.447299999999999898e+02,2.453300000000000125e+02,2.455300000000000011e+02,2.444699999999999989e+02,2.456399999999999864e+02,2.439799999999999898e+02,2.458199999999999932e+02,2.434399999999999977e+02,2.441200000000000045e+02,2.444600000000000080e+02,2.444099999999999966e+02,2.435500000000000114e+02,2.449900000000000091e+02,2.443300000000000125e+02,2.447500000000000000e+02,2.454900000000000091e+02,2.443700000000000045e+02,2.448799999999999955e+02,2.443000000000000114e+02,2.442199999999999989e+02
8.290399999999999636e+02,8.327899999999999636e+02,8.306799999999999500e+02,8.240499999999999545e+02,8.220000000000000000e+02,8.216200000000000045e+02,8.218799999999999955e+02,8.204400000000000546e+02,8.190099999999999909e+02,8.197400000000000091e+02,8.225099999999999909e+02,8.262599999999999909e+02,8.291200000000000045e+02,8.382100000000000364e+02,8.387999999999999545e+02,8.295199999999999818e+02,8.338600000000000136e+02,8.462300000000000182e+02,8.398899999999999864e+02,8.232400000000000091e+02,8.137899999999999636e+02,8.171100000000000136e+02,8.169099999999999682e+02,8.146499999999999773e+02,8.207899999999999636e+02,8.085000000000000000e+02,8.107400000000000091e+02,8.080599999999999454e+02,7.984500000000000455e+02,7.978999999999999773e+02,8.000800000000000409e+02,8.011900000000000546e+02,7.859900000000000091e+02,7.859500000000000455e+02,7.781699999999999591e+02,7.787100000000000364e+02,7.808500000000000227e+02,7.881499999999999773e+02,7.907999999999999545e+02,7.931900000000000546e+02,7.972100000000000364e+02,7.995000000000000000e+02,8.089500000000000455e+02,8.218400000000000318e+02,8.345000000000000000e+02,8.374800000000000182e+02,8.469900000000000091e+02,8.611699999999999591e+02,8.676599999999999682e+02,8.760399999999999636e+02,8.771100000000000136e+02,8.789400000000000546e+02,8.850900000000000318e+02,8.969199999999999591e+02,9.211699999999999591e+02,9.390700000000000500e+02,9.373500000000000227e+02,9.304400000000000546e+02,9.264600000000000364e+02,9.290499999999999545e+02,9.298999999999999773e+02,9.296200000000000045e+02,9.330199999999999818e+02
1.025599999999999909e+03,1.026500000000000000e+03,1.027599999999999909e+03,1.026799999999999955e+03,1.026299999999999955e+03,1.025500000000000000e+03,1.026500000000000000e+03,1.027400000000000091e+03,1.026599999999999909e+03,1.026599999999999909e+03,1.026500000000000000e+03,1.026900000000000091e+03,1.025700000000000045e+03,1.026400000000000091e+03,1.025400000000000091e+03,1.024900000000000091e+03,1.026000000000000000e+03,1.025900000000000091e+03,1.025299999999999955e+03,1.025400000000000091e+03,1.025500000000000000e+03,1.026200000000000045e+03,1.025900000000000091e+03,1.024700000000000045e+03,1.025099999999999909e+03,1.024099999999999909e+03,1.024200000000000045e+03,1.024500000000000000e+03,1.024799999999999955e+03,1.025599999999999909e+03,1.025500000000000000e+03,1.025500000000000000e+03,1.024900000000000091e+03,1.026599999999999909e+03,1.025000000000000000e+03,1.025599999999999909e+03,1.024700000000000045e+03,1.025900000000000091e+03,1.024500000000000000e+03,1.023799999999999955e+03,1.023100000000000023e+03,1.023799999999999955e+03,1.022500000000000000e+03,1.023299999999999955e+03,1.024000000000000000e+03,1.024000000000000000e+03,1.023100000000000023e+03,1.024599999999999909e+03,1.023200000000000045e+03,1.025000000000000000e+03,1.022600000000000023e+03,1.023299999999999955e+03,1.024000000000000000e+03,1.024000000000000000e+03,1.023500000000000000e+03,1.024500000000000000e+03,1.023799999999999955e+03,1.024500000000000000e+03,1.025000000000000000e+03,1.023899999999999977e+03,1.024299999999999955e+03,1.023600000000000023e+03,1.023299999999999955e+03
1.126000000000000000e+03,1.126900000000000091e+03,1.128000000000000000e+03,1.127200000000000045e+03,1.126799999999999955e+03,1.126000000000000000e+03,1.126900000000000091e+03,1.127700000000000045e+03,1.127099999999999909e+03,1.127000000000000000e+03,1.127000000000000000e+03,1.127299999999999955e+03,1.126400000000000091e+03,1.126900000000000091e+03,1.125900000000000091e+03,1.125799999999999955e+03,1.126599999999999909e+03,1.126599999999999909e+03,1.125900000000000091e+03,1.125900000000000091e+03,1.126099999999999909e+03,1.126900000000000091e+03,1.126599999999999909e+03,1.125299999999999955e+03,1.125900000000000091e+03,1.124799999999999955e+03,1.125000000000000000e+03,1.125299999999999955e+03,1.125599999999999909e+03,1.126500000000000000e+03,1.126400000000000091e+03,1.126299999999999955e+03,1.125700000000000045e+03,1.127700000000000045e+03,1.126000000000000000e+03,1.126599999999999909e+03,1.125599999999999909e+03,1.126799999999999955e+03,1.125400000000000091e+03,1.124700000000000045e+03,1.124000000000000000e+03,1.124799999999999955e+03,1.123500000000000000e+03,1.124099999999999909e+03,1.124900000000000091e+03,1.125099999999999909e+03,1.124200000000000045e+03,1.125700000000000045e+03,1.124299999999999955e+03,1.126099999999999909e+03,1.123700000000000045e+03,1.124299999999999955e+03,1.125099999999999909e+03,1.125000000000000000e+03,1.124500000000000000e+03,1.125700000000000045e+03,1.125000000000000000e+03,1.125599999999999909e+03,1.126200000000000045e+03,1.125000000000000000e+03,1.125299999999999955e+03,1.124700000000000045e+03,1.124299999999999955e+03
1.157500000000000000e+03,1.158400000000000091e+03,1.159400000000000091e+03,1.158799999999999955e+03,1.158299999999999955e+03,1.157400000000000091e+03,1.158299999999999955e+03,1.159200000000000045e+03,1.158599999999999909e+03,1.158400000000000091e+03,1.158500000000000000e+03,1.158900000000000091e+03,1.157799999999999955e+03,1.158400000000000091e+03,1.157400000000000091e+03,1.156900000000000091e+03,1.157900000000000091e+03,1.158000000000000000e+03,1.157299999999999955e+03,1.157299999999999955e+03,1.157500000000000000e+03,1.158200000000000045e+03,1.157700000000000045e+03,1.156700000000000045e+03,1.157299999999999955e+03,1.156299999999999955e+03,1.156299999999999955e+03,1.156700000000000045e+03,1.157000000000000000e+03,1.157700000000000045e+03,1.157700000000000045e+03,1.157599999999999909e+03,1.157000000000000000e+03,1.159000000000000000e+03,1.157299999999999955e+03,1.157900000000000091e+03,1.157000000000000000e+03,1.158200000000000045e+03,1.156799999999999955e+03,1.156000000000000000e+03,1.155299999999999955e+03,1.156200000000000045e+03,1.154700000000000045e+03,1.155500000000000000e+03,1.156299999999999955e+03,1.156500000000000000e+03,1.155400000000000091e+03,1.157000000000000000e+03,1.155599999999999909e+03,1.157299999999999955e+03,1.154900000000000091e+03,1.155700000000000045e+03,1.156299999999999955e+03,1.156400000000000091e+03,1.155900000000000091e+03,1.157000000000000000e+03,1.156299999999999955e+03,1.156900000000000091e+03,1.157400000000000091e+03,1.156299999999999955e+03,1.156900000000000091e+03,1.156200000000000045e+03,1.155799999999999955e+03
