1568.5,1561.1,1563.7,1559.6,1549.2,1540.2,1534.3,1521.1,1517.2,1500.6,1487.1,1480.1,1472.8,1468.3,1462.4,1460.6,1464,1458.1,1461.4,1443.3,1428.3,1444.7,1431.5,1434.1,1433.6,1431.4,1429.6,1396.4,1374,1420.6,1386.6,1434,1350.8,1337.2,1329.3,1322,1314.7,1307.5,1287.5,1281.3,1266.1,1271.6,1262.6,1227.7,1231,1216.2,1214.6,1195.1,1184.9,1169.2,1150.8,1151.4,1152.1,1149.4,1147.5,1153.9,1153.5,1156.1,1170.4,1169.9,1196.4,1221.4,1232.5,1248.5,1254.5,1267.7,1281,1287.1,1314.1,1335.7,1357.3,1369.6,1383.2,1396.8,1410.4,1424
1914.8,1895,1875.2,1880.4,1888.2,1889,1907.8,1896.8,1892.8,1881.2,1862.2,1853,1839.8,1829.3,1810.3,1799,1782.6,1766.4,1762.5,1756.2,1758.2,1757.4,1745.1,1746.4,1735.3,1718.8,1726.3,1718.3,1714.8,1717,1717.9,1709,1719.4,1708.6,1715.8,1717.8,1728.9,1735.7,1745.8,1745.6,1742.9,1739,1740.5,1743.6,1721.8,1733.6,1732.8,1737.9,1731,1726,1727.5,1725.9,1723.6,1719.7,1716.2,1717.8,1714.7,1715.2,1710.4,1712.4,1712.7,1719.3,1715.1,1712,1719.8,1715,1716,1718.6,1716.3,1715.3,1720.7,1726,1735.3,1741.7,1717.2,1707.8
1163.4,1160.1,1156.7,1168.9,1171.3,1163.9,1160.4,1148.5,1148.2,1135.2,1127.1,1119,1121.5,1120.3,1123.7,1114.7,1126.9,1112,1117.2,1107.6,1107.9,1108.6,1104.5,1104.3,1104,1103,1101.2,1102.5,1103.8,1103,1108.9,1110.5,1103.2,1101.9,1108.4,1105.2,1101.6,1101.6,1082.7,1100.4,1106.8,1104.6,1131.7,1133.5,1118.8,1111.9,1099.6,1111.9,1119.1,1119.6,1113,1115.6,1109.8,1109,1115.1,1119.8,1117.7,1120.3,1118.2,1119.3,1121.5,1119.4,1125.9,1133.8,1141.7,1141.3,1140.8,1159.2,1143.4,1145.3,1155.6,1154.4,1174.2,1180.9,1174.7,1188
1.625500000000000000e+03,1.624599999999999909e+03,1.623700000000000045e+03,1.622799999999999955e+03,1.621900000000000091e+03,1.616799999999999955e+03,1.623000000000000000e+03,1.612200000000000045e+03,1.605400000000000091e+03,1.580900000000000091e+03,1.554799999999999955e+03,1.536400000000000091e+03,1.515200000000000045e+03,1.500700000000000045e+03,1.488900000000000091e+03,1.477200000000000045e+03,1.475599999999999909e+03,1.468799999999999955e+03,1.459799999999999955e+03,1.455700000000000045e+03,1.448900000000000091e+03,1.447799999999999955e+03,1.450799999999999955e+03,1.456200000000000045e+03,1.420299999999999955e+03,1.440400000000000091e+03,1.369000000000000000e+03,1.364000000000000000e+03,1.363599999999999909e+03,1.365599999999999909e+03,1.350500000000000000e+03,1.342799999999999955e+03,1.335299999999999955e+03,1.323000000000000000e+03,1.319700000000000045e+03,1.316400000000000091e+03,1.301200000000000045e+03,1.292400000000000091e+03,1.279900000000000091e+03,1.268700000000000045e+03,1.274599999999999909e+03,1.251200000000000045e+03,1.241400000000000091e+03,1.221299999999999955e+03,1.227799999999999955e+03,1.213599999999999909e+03,1.208500000000000000e+03,1.193599999999999909e+03,1.178700000000000045e+03,1.172500000000000000e+03,1.166299999999999955e+03,1.163599999999999909e+03,1.158299999999999955e+03,1.153099999999999909e+03,1.147099999999999909e+03,1.138200000000000045e+03,1.131599999999999909e+03,1.120700000000000045e+03,1.118099999999999909e+03,1.115599999999999909e+03,1.121700000000000045e+03,1.127500000000000000e+03,1.124500000000000000e+03,1.127400000000000091e+03,1.124599999999999909e+03,1.126099999999999909e+03,1.125200000000000045e+03,1.121099999999999909e+03,1.122900000000000091e+03,1.120799999999999955e+03,1.113900000000000091e+03,1.107500000000000000e+03,1.094299999999999955e+03,1.072200000000000045e+03,1.048299999999999955e+03,1.025200000000000045e+03
1.423700000000000045e+03,1.441799999999999955e+03,1.451900000000000091e+03,1.477200000000000045e+03,1.485500000000000000e+03,1.533900000000000091e+03,1.479500000000000000e+03,1.471500000000000000e+03,1.455299999999999955e+03,1.432299999999999955e+03,1.402700000000000045e+03,1.382599999999999909e+03,1.339599999999999909e+03,1.368000000000000000e+03,1.376299999999999955e+03,1.400500000000000000e+03,1.430200000000000045e+03,1.447700000000000045e+03,1.475799999999999955e+03,1.490900000000000091e+03,1.500000000000000000e+03,1.515000000000000000e+03,1.521799999999999955e+03,1.531299999999999955e+03,1.550299999999999955e+03,1.552299999999999955e+03,1.553799999999999955e+03,1.536599999999999909e+03,1.486299999999999955e+03,1.458599999999999909e+03,1.453500000000000000e+03,1.438599999999999909e+03,1.413799999999999955e+03,1.396599999999999909e+03,1.390099999999999909e+03,1.391900000000000091e+03,1.389700000000000045e+03,1.408500000000000000e+03,1.424799999999999955e+03,1.451299999999999955e+03,1.444200000000000045e+03,1.451000000000000000e+03,1.451500000000000000e+03,1.452299999999999955e+03,1.484799999999999955e+03,1.481299999999999955e+03,1.510700000000000045e+03,1.533400000000000091e+03,1.554700000000000045e+03,1.558099999999999909e+03,1.564500000000000000e+03,1.575900000000000091e+03,1.583400000000000091e+03,1.619200000000000045e+03,1.631900000000000091e+03,1.647200000000000045e+03,1.654500000000000000e+03,1.674900000000000091e+03,1.682599999999999909e+03,1.693400000000000091e+03,1.717200000000000045e+03,1.732799999999999955e+03,1.758200000000000045e+03,1.773799999999999955e+03,1.813000000000000000e+03,1.827599999999999909e+03,1.836599999999999909e+03,1.847400000000000091e+03,1.851900000000000091e+03,1.859299999999999955e+03,1.857299999999999955e+03,1.857400000000000091e+03,1.875700000000000045e+03,1.895000000000000000e+03,1.899400000000000091e+03,1.902900000000000091e+03
236.83,261.69,286.55,311.41,336.27,361.13,385.99,410.85,435.71,448.36,461,473.65,479.69,485.73,487.95,484.55,482.09,483.51,493.86,502.49,526.24,549.99,564.7,585.38,606.06,615.8,633.05,650.3,664.19,679.5,692.96,709.61,726.26,742.91,759.56,776.21,785.06,794.44,800.51,808.29,816.07,822.82,829.58,839.17,848.76,860.88,873,885.12,898.79,912.46,919.52,927.04,933.48,937.23,932.09,936.57,927.63,918.7,909.76,905.61,901.46,887.82,856.86,868.13,948,950.54,961.24,966.22,983.3,985.69,1000.2,997.17,1001.8,1007.3,996.21,995.54
1210.5,1174,1178.4,1167.8,1164.6,1165.2,1161,1166.1,1141.4,1131.5,1103.8,1111.3,1122.5,1126.4,1073.9,1114.5,1112,1054.2,1050.2,1065.2,1033.9,1027.5,1071,1076,1083.1,1092.6,1102.1,1067.8,1069.9,1056.3,1063.5,1070.8,1075.7,1079.5,1077.3,1086.9,1089.1,1102.2,1115.2,1128.2,1126.3,1124.4,1122.5,1133,1129.6,1118.1,1107,1159.4,1151.5,1143.6,1135.7,1131.7,1127.7,1123.7,1119.7,1115.8,1111.8,1107.8,1103.8,1099.4,1095,1134,1126.5,1118.9,1111.4,1097.7,1091.2,1083.2,1075.1,1066.4,1069.6,1067,1064.4,1061.8,1079.7,1089.9
9.381799999999999500e+02,9.022799999999999727e+02,8.938300000000000409e+02,8.826799999999999500e+02,8.696599999999999682e+02,8.663600000000000136e+02,8.604199999999999591e+02,8.527899999999999636e+02,8.571900000000000546e+02,8.488500000000000227e+02,8.483600000000000136e+02,8.468899999999999864e+02,8.465000000000000000e+02,8.521900000000000546e+02,8.466200000000000045e+02,8.457699999999999818e+02,8.440499999999999545e+02,8.423400000000000318e+02,8.414600000000000364e+02,8.438999999999999773e+02,8.463300000000000409e+02,8.487699999999999818e+02,8.543400000000000318e+02,8.604199999999999591e+02,8.664900000000000091e+02,8.725700000000000500e+02,8.741399999999999864e+02,8.795499999999999545e+02,8.879400000000000546e+02,8.963400000000000318e+02,9.047400000000000091e+02,9.090299999999999727e+02,9.181200000000000045e+02,9.342300000000000182e+02,9.503400000000000318e+02,9.664500000000000455e+02,9.742999999999999545e+02,9.821599999999999682e+02,9.900099999999999909e+02,9.978600000000000136e+02,9.957799999999999727e+02,1.001000000000000000e+03,9.978099999999999454e+02,1.012000000000000000e+03,1.013700000000000045e+03,1.025400000000000091e+03,1.057099999999999909e+03,1.088599999999999909e+03,1.133099999999999909e+03,1.123099999999999909e+03,1.113099999999999909e+03,1.107299999999999955e+03,1.101500000000000000e+03,1.101799999999999955e+03,1.099799999999999955e+03,1.098700000000000045e+03,1.097599999999999909e+03,1.095099999999999909e+03,1.102900000000000091e+03,1.129900000000000091e+03,1.139099999999999909e+03,1.151799999999999955e+03,1.144000000000000000e+03,1.157299999999999955e+03,1.146099999999999909e+03,1.147099999999999909e+03,1.150299999999999955e+03,1.137000000000000000e+03,1.133799999999999955e+03,1.144799999999999955e+03,1.149500000000000000e+03,1.148900000000000091e+03,1.158400000000000091e+03,1.152400000000000091e+03,1.153099999999999909e+03,1.152299999999999955e+03
318.51,314.85,321.11,314.61,317.73,314.02,303.01,305.64,302.77,299.79,299.98,300.17,297.94,297.38,306.46,303.71,320.6,332.72,319.25,323.52,328.58,350.2,327.57,300.06,336.37,336.47,372.18,336.87,340.15,324.94,319.34,332.27,326.44,336.77,352.94,366.65,355.56,336.55,334.64,326.02,324.72,331.07,301.21,308.44,308.42,325.71,309.5,304.26,316.43,323,312.03,318.95,319.31,366.96,365.35,363.73,362.12,360.5,358.89,359.57,360.25,315.92,307.72,306.48,334.08,334.01,333.93,318.09,326.38,328,320.15,326.22,305.91,291.06,291.8,281.31
1684.6,1671.3,1655.9,1639,1615.5,1592.4,1586.8,1573.4,1559.1,1546.2,1530.3,1514.4,1512.4,1502.4,1492.1,1485.3,1470.6,1471.9,1453.5,1456.3,1439.3,1442.3,1430.2,1423.2,1407.2,1403.9,1400.3,1409.8,1408.9,1407.5,1405.9,1404.8,1405.7,1400.5,1401.8,1407.7,1410.6,1412,1414,1407.4,1407.1,1403.8,1405.5,1403,1404.7,1414.2,1400.5,1416.6,1413.2,1408.9,1413.8,1411.7,1417,1425.8,1429.6,1423,1439,1448.4,1458.6,1461.5,1465.3,1470.9,1475.1,1482.6,1493.8,1501.6,1509.3,1526.7,1533.9,1534.8,1537.7,1539.1,1546.2,1544.7,1546,1538.7
