1280.8,1277.6,1274.4,1284.8,1291.9,1276,1287.2,1298.5,1291.8,1290.4,1294.3,1295.2,1294,1292.8,1301.8,1295.6,1299.8,1295.1,1296.2,1293.4,1285.9,1284.9,1284.3,1279.3,1274.4,1280.6,1278.7,1276.9,1275,1273.1,1272.4,1270.6,1270.9,1271.2,1271.5,1273.3,1275.7,1274.7,1275.3,1275.8,1280.3,1283,1273.5,1279.5,1273.4,1284.4,1278.2,1281.8,1285.3,1288.4,1291.6,1303.2,1296.5,1307.3,1300.6,1284.7,1284.6,1286.8,1304,1296.3,1284,1291.1,1281.6,1273.7,1265.8,1261,1266.3,1271.7,1277,1270.4,1263.7,1257,1256.4,1245.7,1235,1267.5
1727.8,1725.5,1723.2,1765.6,1725.1,1729.5,1751.3,1773.1,1744.8,1757,1756.7,1776.6,1775.1,1776.4,1741.6,1757.5,1786.3,1751.8,1785.6,1785.5,1796.7,1785.6,1785.8,1785.6,1787.5,1782.5,1783.9,1782.6,1775.6,1780.2,1785.9,1783.7,1779.6,1775.6,1769,1766.2,1778.7,1780.8,1778.6,1777.8,1765.7,1780.1,1768.8,1770.9,1776.3,1790.8,1789.9,1784.9,1793.4,1793.7,1801.2,1797.5,1807.2,1802.6,1810.8,1808.3,1807.1,1796.8,1807.8,1787.1,1807.4,1800,1801.5,1813,1813.3,1845.1,1838.9,1832.6,1826.4,1827.1,1827.8,1829.7,1826.9,1825.5,1834.1,1829.3
