WellB05_Seq0003/xy02,0,83.24204888414536,1.690088755065831,0.0174283131551,0.0345318066313,0.020303305573581724,0.7036590083271802,0.046647615158770674,1.34261369168,0.121101411835,0.659929852956,-0.171667023998,0.678808707197,1.0019877887597306,-0.237281134286,-13.3807125561,1.1085023355862003,0.27887301238697715,-1.296682997312865,-0.6300258006416084,-1.34619478472838,-1.1260353295240186,-1.0293109131645028,-1.010647356681209,-1.0478590770317646,-0.44131083877770516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226211294611,-0.0243840660468,-0.178362232336,-0.164409774291,-0.0363822320344,-0.191220857596,0.0524392080989,0.140940036353,0.154538965442,-0.0310980664831,0.4375,0.5,0.625,0.625,0.625,0.625,0.843576303322,0.05577446558832902,2.1262157738349896,0.843985103118,0.024063263842129978,2.099145293363235,0.893164614124,0.07312295756816316,1.6385875040340827,0.902053919975,0.1435309494787675,1.6276437372995902,0.504126738091,0.0132853949772533,1.8065031172858397,0.539799125002,0.01734380334403358,1.8024901668780402
WellB05_Seq0003/xy02,1,71.41592699848623,1.3152946437965525,0.000563254656492,0.00679214494574,0.018417385295921906,0.7280109889280656,0.028284271247500485,1.1518697903,0.109218814387,0.628848124122,-0.114438734133,0.395020504688,1.6268887102897174,-0.225631638754,-11.6144116846,4.663810828747682,2.672003736090187,-0.08487059769089011,1.4880162854905654,-0.8674267394038906,-1.1548180991810402,-0.16839201781527224,-0.3451789352282022,-0.9257410829216619,-1.540518996853508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343716340133,-0.132875993018,-0.219756742395,-0.158950426549,0.0367439805587,0.0096077806373,-0.0335302307482,-0.307825539508,-0.0501599453298,0.260412264623,0.4375,0.3125,0.625,0.6875,0.5,0.571428571429,0.824535912073,0.030186209908460073,1.841791423382352,0.847584086428,0.061272068191530756,1.6735311317051076,0.742901216751,0.14632783678839759,1.619532658061622,0.742522755447,0.026929419999266582,1.7708537184902144,0.813316933827,0.12210741273004685,1.7936229207000016,0.815295748353,0.21288921222892235,1.734654401191709
WellB05_Seq0003/xy02,2,77.014740141185,2.9670861126701187,0.000193141450783,0.00161161133719,0.03852621079069793,0.6013451587898527,0.021999999999997043,1.24217322808,0.0899156871426,0.683898424842,-0.267356991737,0.526672145683,0.7037737679245561,-0.258158752029,-10.9762737909,-0.10456734366900511,0.6981313883578846,0.9515854704104538,-1.2733961841256498,-0.30940469179350183,-0.6125143691153814,-0.9058836279507299,0.6154534229241353,0.015200057123320843,-1.8127285915109734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348288984102,0.117057839639,-0.134148520076,0.00414094611987,-0.116636219741,-0.0523265538587,-0.0934274879761,0.102266487426,0.0953946963596,0.0391920043714,0.375,0.375,0.5,0.5625,0.3125,0.3125,0.721485861033,0.033721518833833605,1.7477118835764685,0.794579563382,0.1807294377774878,1.9113010893678306,0.676998726488,0.0016667394825894304,2.098484299853629,0.66869014402,0.048665145183240575,2.262073505644991,0.649933558712,0.0009011763971003463,1.383317027684529,0.716936328115,0.12549643950699532,1.388899110866395
WellB05_Seq0003/xy03,0,102.1369058686903,1.3685393673549213,0.0197947801273,0.0231126976701,0.013399068198858,1.820566944663127,0.012000000000011824,1.6473694495,0.132811159663,0.63099104517,1.04712562164,2.9203107455,2.296840896329425,-0.208520288388,-17.123136841,4.657103839033725,4.902867040231594,1.5000804964449106,1.924440626028944,0.5290189773751863,-0.48994281387973526,-1.3188125387006782,-1.2634128397527957,-0.6466941957423673,-0.46299499524929955,1.26114700388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526844714342,0.138299713674,0.0633178757082,0.118153273262,0.0774423074431,-0.0504971441263,-0.0670436343778,-0.0549194743302,-0.151000983964,-0.175929866891,0.5625,0.5625,0.3125,0.3125,0.625,0.6875,0.570223501767,0.0791451830718633,1.904902729233151,0.543800038022,0.13198824919508215,1.3342333333851097,0.506949656912,0.00018098892258586793,1.3299095569116812,0.523591244453,0.027137302055586655,1.6461436661590394,0.605661413772,0.15443505390689446,1.7219746499295052,0.56867483637,0.1646375063608989,1.6979207189716115
WellB05_Seq0003/xy04,0,418.87895704365434,20.893147201893726,0.690272133249,0.728979792782,0.0498787223625471,8.523129941517983,0.37084228453616613,6.75611221038,1.5510644532,0.690069100634,-0.356006460996,11.3917535247,0.6538625611628991,0.471133239229,-54.9440242716,0.02934184867042955,-0.22989448873606477,-0.6451153433476624,-1.040641483729978,-0.6210990426957084,-1.352821187326777,-0.47379719617998806,-1.5782335001062455,-1.1505645980845725,0.22560670720869824,5.85261371427,6.48088925684,6.72823152621,7.0226258633,7.4761068089,8.08449018047,8.78799333283,9.33487352539,9.95130990358,10.5309237099,0.9655172413793104,0.8448275862068966,0.7931034482758621,0.7241379310344828,0.6206896551724138,0.4827586206896552,0.3275862068965517,0.22413793103448276,0.1206896551724138,0.034482758620689655,0.399512143563,0.0262851359878,0.0788705243113,0.200006622593,0.0514150554977,0.0716903003775,-0.0117337701408,-0.129700137799,-0.0735288996119,-0.272094498432,0.6875,0.6875,0.625,0.625,0.625,0.625,0.478144772569,0.11614876226514768,1.6034270335791891,0.472296044953,0.05618317963941751,1.6314985889295013,0.511545029253,0.06998613493749409,1.4573081545904332,0.494821761547,0.10918887032805333,1.4853797099407453,0.5107161554,0.14326426501705333,1.3573441921634548,0.493992887694,0.10230235268390572,1.385415747513767
WellB05_Seq0003/xy04,1,97.76904315964202,2.1095023109730064,0.0988151841884,0.0698394108391,0.02157638289993806,1.168246549320829,0.05999999999999091,1.57692005096,0.0784646265642,0.640858015998,0.195970098374,1.22768928162,1.659667338046354,-0.15126984124,-15.5913813601,4.693124108601796,0.6679354161388513,-0.7728855937581427,1.0243075432733058,-0.2674961610615769,-1.0113884162426174,-1.4731199752248707,-0.9756985818305228,-1.7161190783737794,-1.0722945402441435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155593056911,-0.0197384306915,-0.0248158330373,0.0608210430514,-0.182700659073,-0.00117367084059,0.0882840538423,0.0805622411662,0.157665190153,-0.174500784545,0.625,0.625,0.5,0.5,0.4375,0.5,0.516670619502,0.013215089688806542,1.2431412249839005,0.556333687359,0.05151115970326036,1.25445856304872,0.568939602429,0.07389730103742173,1.3587153928879163,0.567704624998,0.05032262025799415,1.3469766717811136,0.73436329021,0.0844353846373871,1.8309946319985755,0.644707369621,0.007514743794565507,1.682232067547368
WellB05_Seq0003/xy04,2,68.83244779021462,1.0630145812734608,0.000178446898633,0.00124734661739,0.01544350978935521,0.6599999999999909,0.0400000000000091,1.11020077081,0.0688492247858,0.572077020914,-0.299667923626,0.397612482578,0.6318385465562807,-0.22518691095,-11.3989581634,-0.2190761505093919,-1.1983308569235271,-0.8474742015990486,1.1807712470329603,-0.7690832639765581,1.220773277062487,-0.2815787654231383,-0.5137395695978988,-0.49639470889597037,-0.19257333507088337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14562025283,-0.205568025767,0.0170866337234,0.0827929792347,-0.042622048164,-0.193955870172,-0.224676626739,0.049124811987,0.147987844356,0.0158012871282,0.3125,0.3125,0.533333333333,0.466666666667,0.733333333333,0.733333333333,0.842398085737,0.008089766082817125,1.6891549083944823,0.821851241365,0.01099043232869574,1.751981715132021,0.657834263852,0.044048623951482124,1.2387197430682768,0.727441468276,0.1120300498871585,1.599856976963758,0.674111152589,0.03855417374834619,1.4475889504355415,0.677243670225,0.10901701278791903,1.465535535010737
WellB05_Seq0003/xy07,0,210.99122357695936,44.227092375601615,0.722672976448,0.0107920686526,0.20961579171784706,6.422610061337996,0.08160882305241304,3.40308425124,0.765661095792,0.644393596882,-0.0665605459734,5.87187134366,1.0082766480576064,0.485648182892,6.02756639619,0.3168003901842371,0.7640343835277861,2.6307985397265394,1.96544483483095,2.7442043133746346,2.9018530218284475,2.632553182022213,1.8508544020795616,0.596811230539148,1.1763985368983958,2.82599804457,5.52972209644,5.99513750265,6.35062209879,6.35062209879,6.92557204026,7.19601459293,0.0,0.0,0.0,0.3793103448275862,0.13793103448275862,0.1206896551724138,0.10344827586206896,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.425309853639,0.161259530732,0.0326833276067,-0.0461810763462,-0.062419611616,-0.0392842025109,-0.0828298958694,-0.00273036303828,0.124025518857,0.0701665213617,0.5,0.5,0.4375,0.5,0.5625,0.625,0.585508995238,0.012959615281928977,1.843067126713839,0.548698323596,0.08766917975097344,1.4444298190911342,0.722890390307,0.009202061958643173,1.5757471452462632,0.667701763434,0.05494977221832391,1.5700615916405671,0.970972133468,0.2032851086718208,2.1886888400137696,0.891846513647,0.09083200064431057,2.0746611922543066
WellB05_Seq0003/xy10,0,157.52966556996253,131.6587118272088,0.992640519574,0.98972972352,0.8357709092497003,3.4930954753627725,0.1456021977856216,2.54080105758,1.84878667048,0.793128087257,-0.407717161252,1.75497944814,0.19091311076608378,0.750722084737,103.138290691,-1.0069286445628365,-0.9700207341504465,-0.39463058292345243,-0.22156092374447622,-0.8588368339251091,-0.16743884072703885,-0.739676366949058,-0.9896236089628117,-0.8324449694021308,-1.0279108263096146,2.3219870273,2.93856334535,3.71892642949,4.10848059741,0.0,0.0,0.0,0.0,0.0,0.0,0.9310344827586207,0.5,0.20689655172413793,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.299330440986,0.323420259121,0.17384219198,0.0633643213221,0.121769087227,-0.168748611072,-0.174972218177,-0.294467581926,-0.233208930726,-0.297346682718,0.75,0.6875,0.6875,0.625,0.6875,0.6875,0.154877682302,0.003933243933145903,0.98817998814003,0.10945978836,0.0016950678551388742,0.7305844989438617,0.148509775581,0.008654412603554986,0.9768828928024245,0.112322258434,0.025222371982833162,0.7192874036062564,0.132744757628,0.0040072241638079336,0.9800345046607584,0.104616307477,5.5520040910954275e-05,0.7224390154645901
WellB05_Seq0003/xy10,1,115.11536473866805,26.13285480004064,0.36781960636,0.0993343706935,0.22701448116302092,3.450797009387859,0.061351446600724634,1.85669943127,1.38984998085,0.893993358768,-0.0998112859482,1.39472081921,1.1532156468962131,0.105029274652,5.29145537396,0.5742460705532513,1.651782710291548,1.5121867159756883,-0.08995555779564013,0.08260452045303435,0.21226936478558622,1.08399722461085,1.2732291294587101,-1.2415458832582094,-0.6108058895944266,2.09688428093,2.86051067179,3.38585859852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.1896551724137931,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371884196008,0.279870499353,0.206418547064,0.162143273585,0.380103010197,0.337664547864,0.321500428183,0.192482476071,0.0662614907649,0.087854205464,0.6875,0.6875,0.6875,0.75,0.6875,0.6875,0.304385470629,0.0045464629964405735,1.6646858388814265,0.307871713413,0.001817261294893732,1.5951114476615755,0.247379755623,0.011038800590724368,0.5748700887442676,0.263885323291,0.018362572859208087,0.7096216268089065,0.36301274902,0.0017901383154856644,1.2066576565791736,0.386127012105,0.008746199715166858,1.3736542022770324
