Well/XY,cell_id,total_distance,net_distance,linearity,spearmanrsq,progressivity,max_speed,min_speed,avg_speed,MSD_slope,hurst_RS,nongauss,disp_var,disp_skew,rw_linearity,rw_netdist,rw_kurtosis01,rw_kurtosis02,rw_kurtosis03,rw_kurtosis04,rw_kurtosis05,rw_kurtosis06,rw_kurtosis07,rw_kurtosis08,rw_kurtosis09,rw_kurtosis10,avg_moving_speed01,avg_moving_speed02,avg_moving_speed03,avg_moving_speed04,avg_moving_speed05,avg_moving_speed06,avg_moving_speed07,avg_moving_speed08,avg_moving_speed09,avg_moving_speed10,time_moving01,time_moving02,time_moving03,time_moving04,time_moving05,time_moving06,time_moving07,time_moving08,time_moving09,time_moving10,autocorr_1,autocorr_2,autocorr_3,autocorr_4,autocorr_5,autocorr_6,autocorr_7,autocorr_8,autocorr_9,autocorr_10,p_rturn_9_5,p_rturn_9_6,p_rturn_10_5,p_rturn_10_6,p_rturn_11_5,p_rturn_11_6,mean_theta_9_5,min_theta_9_5,max_theta_9_5,mean_theta_9_6,min_theta_9_6,max_theta_9_6,mean_theta_10_5,min_theta_10_5,max_theta_10_5,mean_theta_10_6,min_theta_10_6,max_theta_10_6,mean_theta_11_5,min_theta_11_5,max_theta_11_5,mean_theta_11_6,min_theta_11_6,max_theta_11_6
WellB06_Seq0004/xy23_sliding_s17,0-0,42.372375482967875,3.3936558458394512,0.00096066756502,0.047071802582,0.08009123413917578,0.9359401690278965,0.001999999999998181,1.46111639596,0.515893957192,0.873914507254,0.265162346632,1.66246924277,1.471323129009339,-0.212950004353,-7.92410309104,1.0786782251110427,0.2573461617206996,-1.409170899957556,0.3586519023953394,-1.0167958635935457,-0.6924034020488739,-1.346497430602691,-1.5000000000000004,-1.5000000000000024,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.560354862346,0.352614362502,0.217607466934,-0.224124739707,-0.262409111723,-0.335884915995,-0.365324710115,-0.361199860696,-0.319354497144,-0.353327760151,0.6875,0.733333333333,0.733333333333,0.714285714286,0.785714285714,0.692307692308,1.05758461537,0.19784483087198868,2.1895956475566964,1.05241626426,0.12928528367019745,2.1654953708446554,1.09051412085,0.20863270327201622,2.021286115915414,1.02949536266,0.15689898777310832,2.1269829738622095,1.21381104131,0.14184815586642358,2.071534119030828,1.11391940672,0.1726868183097619,2.047433842318787
WellB06_Seq0004/xy23_sliding_s17,0-1,42.970450707670345,3.4410608829255827,2.81231582001e-05,0.033553329605,0.0800797018941052,0.9359401690278965,0.001999999999998181,1.48173967957,0.593506497352,0.760990909095,0.255800708139,1.65890294934,1.461428516939107,-0.220506731761,-8.03644532189,1.066000884028461,0.9005690757844675,0.37400345945706004,-1.4669284265964493,-0.7143112553704647,-1.9058865149185304,-0.8212902156664392,-1.5,-1.4999999999999998,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557116674264,0.347658016793,0.215263142927,-0.233142519771,-0.275748118278,-0.298073292215,-0.33789835038,-0.337660272276,-0.276899208186,-0.352864406969,0.625,0.666666666667,0.666666666667,0.642857142857,0.714285714286,0.615384615385,1.03896500459,0.19784483087198868,2.1895956475566964,1.07147546513,0.12928528367019745,2.1654953708446554,1.06582808335,0.20863270327201622,1.9981000005684928,1.03762217174,0.15689898777310832,2.1269829738622095,1.2041304465,0.14184815586642358,2.071534119030828,1.17102787536,0.1726868183097619,2.047433842318787
WellB06_Seq0004/xy23_sliding_s17,0-2,44.75278723781761,3.244996147917729,0.000883380250957,0.0561123577004,0.07250936418046379,0.9359401690278965,0.001999999999998181,1.54319955992,0.583178983866,0.795916382019,0.139555940285,1.70287605721,1.278139237491356,-0.211467419391,-8.70857624301,0.5754566703942885,-0.6950983508301358,0.2561025131248029,-1.256118486746506,-1.7433419316916183,-0.6919668882044521,-1.51516264240764,-1.5000000000000002,-1.5000000000000007,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528610134424,0.317427630094,0.213639966016,-0.242983390228,-0.170996710788,-0.202216461318,-0.308653629495,-0.221972844919,-0.276789179967,-0.403027416575,0.625,0.666666666667,0.666666666667,0.642857142857,0.714285714286,0.615384615385,0.951559235101,0.0036838512013116307,2.1895956475566964,1.01119220498,0.12928528367019745,2.1654953708446554,1.00731697783,0.20863270327201622,1.9981000005684928,0.992506059673,0.15689898777310832,2.1269829738622095,1.14840466198,0.14184815586642358,2.071534119030828,1.11409799894,0.1726868183097619,2.047433842318787
WellB06_Seq0004/xy23_sliding_s17,1-0,84.61688266553756,2.051828452868226,0.0761466305327,0.127289595031,0.02424845241555899,1.5617938404283787,0.05999999999999091,2.91782354019,0.0730106547814,1.02968983908,-0.172596130213,3.55955366895,0.8365958149213124,-0.148543305159,-20.5495355038,-0.21462462663517767,-0.8625125057760497,-1.2341753591446671,0.6675179813674825,-1.6974397411180808,-0.902598968352609,-1.1015121412281095,-1.5,-1.4999999999999993,-2.0,1.09536413187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378141514431,0.33961555503,0.713318674569,0.318012683434,0.0931986302432,0.433485398148,0.143718164859,-0.0929034176887,0.0625084455359,-0.0985521580462,0.625,0.6,0.666666666667,0.642857142857,0.714285714286,0.769230769231,0.584282124059,0.037302196717029376,1.943758184073333,0.592299510796,0.022328689315775686,1.9157844990599688,0.844475278711,0.03521638078056356,1.7524042706827325,0.850425839042,0.11174790928789312,1.8213881154065203,0.703597197978,0.13983256833228236,1.8223291437154592,0.701848614053,0.15362617696312605,1.9390898730766706
WellB06_Seq0004/xy23_sliding_s17,1-1,80.76140110380254,6.5490457320131705,0.0742592520199,0.125067634485,0.08109128423361166,1.5617938404283787,0.05999999999999091,2.78487590013,0.209766709482,1.083143657,-0.108815495886,3.25040736137,0.9995888386006264,-0.163662833588,-15.0225102329,0.30559125635407725,-0.9881946612442922,-0.43511498712369967,-1.1491160856829288,-1.049789782048699,-1.7076599887879804,-1.1315791386051948,-1.5000000000000013,-1.4999999999999993,-2.0,1.09536413187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510704716359,0.306752235496,0.660338883095,0.409169781288,0.0472389500606,0.209237737977,0.0935335274207,-0.131382907058,-0.0520903232754,-0.136675010738,0.625,0.533333333333,0.6,0.642857142857,0.714285714286,0.769230769231,0.581958353844,0.037302196717029376,1.943758184073333,0.613232082891,0.022328689315775686,1.9157844990599688,0.801514706436,0.03521638078056356,1.7524042706827325,0.855140142778,0.11829896664776467,1.8213881154065203,0.695674935924,0.13983256833228236,1.8223291437154592,0.724610551726,0.23800341982098855,1.9390898730766706
WellB06_Seq0004/xy23_sliding_s17,1-2,75.35795700012838,3.2280024783136696,0.0707219400377,0.12209087294,0.042835589058076114,1.5617938404283787,0.05999999999999091,2.59855024138,0.0239112984322,1.06279941893,-0.100847834064,3.31735051838,0.9789394111484666,-0.136688851283,-16.90028114,0.2500119622187076,-0.09596673929871269,-1.790065392059599,-1.730444928770945,-0.8907047312170873,-0.9563076162642572,-1.8778860391446883,-1.5000000000000007,-1.5000000000000002,-2.0,1.09852806221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56735969596,0.394284760528,0.658637065634,0.453635464747,0.163071760524,0.237422974154,0.084339765503,-0.0647542512802,0.0116544037119,-0.104616975456,0.5625,0.533333333333,0.6,0.642857142857,0.714285714286,0.692307692308,0.579365253503,0.037302196717029376,1.943758184073333,0.578388009743,0.022328689315775686,1.9157844990599688,0.827103698893,0.03521638078056356,1.7524042706827325,0.824923743893,0.11829896664776467,1.8213881154065203,0.703492044359,0.24927208642334248,1.8223291437154592,0.591970428987,0.21476827747491609,1.2981922256007743
WellB06_Seq0004/xy23_sliding_s17,2-0,135.29367909526266,34.04776057246634,0.0408027059155,0.0298749202034,0.2516581764953905,5.4601465181806255,0.08485281374237283,4.66529927915,0.855523388506,0.666239902567,-0.414391084516,5.05823523309,0.3436434829091357,-0.196399578353,-2.08949225395,0.33468278672043095,-1.300326969492956,-1.2188486902146285,-1.3282505646267972,-1.7368024848299997,-0.7550159647177082,-0.6716313317013234,-1.4999999999999998,-1.5000000000000002,-2.0,3.06737202219,3.64547107552,4.40123950996,4.78449477263,5.30163390331,0.0,0.0,0.0,0.0,0.0,0.92,0.68,0.44,0.32,0.12,0.0,0.0,0.0,0.0,0.0,0.080288411945,-0.0960450152149,0.163911904133,-0.340259004397,0.19782130169,0.313359132549,-0.255261025569,-0.171911944159,-0.258702130697,-0.287989028746,0.6875,0.733333333333,0.733333333333,0.785714285714,0.714285714286,0.769230769231,0.534317693601,0.029547870550829525,1.4740781089390826,0.512722262654,0.027345391528911415,1.4315849335299213,0.574364553327,0.02099077010449425,1.4898653577872158,0.575446437838,0.01923380367305406,1.4777526786262765,0.643057503463,0.013578529188025648,1.446892894042521,0.671468526946,0.010774590457654842,1.4347802148815814
WellB06_Seq0004/xy23_sliding_s17,2-1,138.5813685327008,38.146166255601685,0.0997908811378,0.00235365877455,0.2752618671578525,5.4601465181806255,0.08485281374237283,4.77866788044,0.95809347139,0.660479170069,-0.407535785675,4.53715036429,0.4369917943536345,-0.145065524903,1.13076401962,0.8636306190552969,-0.06643560194007492,-0.43735690397414606,-1.3946040785703488,-0.8603405436717648,-1.0375940128576344,-1.0765892774561352,-1.4999999999999987,-1.5000000000000002,-2.0,3.19080449968,3.66556676753,4.3684023451,4.69812796807,5.30163390331,0.0,0.0,0.0,0.0,0.0,0.92,0.72,0.48,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0.147050507252,-0.10847646468,0.167747652717,-0.42005593795,-0.0195743809893,0.276425615399,-0.365590285142,-0.236751835444,-0.0835711996997,-0.226568978178,0.75,0.8,0.8,0.857142857143,0.785714285714,0.769230769231,0.553225244281,0.029547870550829525,1.4740781089390826,0.516907935869,0.027345391528911415,1.4315849335299213,0.604003711577,0.02099077010449425,1.4898653577872158,0.58548099151,0.01923380367305406,1.4777526786262765,0.699896328608,0.013578529188025648,1.446892894042521,0.710806087587,0.022529241539097633,1.4347802148815814
WellB06_Seq0004/xy23_sliding_s17,2-2,133.503026672019,40.718054963369674,0.16673646281,0.00448707681662,0.3049972422228522,5.4601465181806255,0.08485281374237283,4.60355264386,1.05667397291,0.549544347802,-0.410626707791,4.5043173858,0.4291790454545104,-0.060378290765,5.05908951723,0.9041953023776705,-1.2270335737906795,-1.224112587954951,-0.9359711916618969,-0.512108138945572,-1.0205647032159848,-1.0496813717266187,-1.5000000000000002,-1.5000000000000004,-2.0,3.2480210677,3.73867682667,4.31212191832,4.69812796807,5.30163390331,0.0,0.0,0.0,0.0,0.0,0.92,0.72,0.52,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0.161380258282,-0.0893426594317,0.189521612061,-0.334107717396,-0.0165343426367,0.281530866971,-0.377441342276,-0.335327352247,-0.102118398528,-0.148346469681,0.8125,0.8,0.866666666667,0.928571428571,0.785714285714,0.846153846154,0.562363743256,0.029547870550829525,1.4740781089390826,0.518211878589,0.027345391528911415,1.4315849335299213,0.620351469604,0.02099077010449425,1.4898653577872158,0.586497555336,0.01923380367305406,1.4777526786262765,0.734261193412,0.029677826859920504,1.446892894042521,0.724104387998,0.022529241539097633,1.4347802148815814
WellB06_Seq0004/xy23_sliding_s17,3-0,175.60355860067153,16.840831333399265,0.937050384794,0.848693876894,0.09590256295258735,7.435773261739477,0.3801105102466895,6.05529512416,0.716063375041,0.506220223408,-0.287419748449,12.0806354343,0.6380334774125722,0.710680886674,-30.0632830111,0.04460410258288361,-0.1532396955754991,-0.9048324710270554,-1.146314805623398,-1.2951062588315614,-1.5161337509277457,-1.5992523592549044,-1.5,-1.5000000000000004,-1.9999999999999998,4.37890218274,5.54283380396,6.68093673353,7.0704471338,7.38479516932,7.63971488901,8.13985825303,8.176116985,0.0,0.0,0.8,0.56,0.4,0.36,0.32,0.28,0.2,0.16,0.0,0.0,0.268004998711,-0.0428152020439,-0.249848554516,-0.197157384788,-0.0883273366459,0.157675454666,0.385995054182,0.0395534521914,0.070371289083,-0.237212126394,0.1875,0.2,0.266666666667,0.285714285714,0.285714285714,0.307692307692,0.279996367668,0.0033320315899467387,1.3027779711294911,0.285434240281,0.006458071405446304,1.3747944697408734,0.302248337566,0.006848219283203868,1.615889513075735,0.305296165248,0.0064695617530996395,1.6879060116871172,0.300017361497,0.02595643495955541,1.946100495068629,0.311850610045,0.024657789204947333,2.018116993680011
