WellD03_Seq0019/xy04,0-0,526.5320991146964,38.73822401711261,0.154288274833,0.0906016696342,0.07357238824042543,14.023209333102063,1.4422205101855956,18.1562792798,0.079591394857,0.79407933429,-0.207949347231,133.153994178,0.7497911008849777,-0.0718779500814,-101.899710543,-0.27242493301858417,-0.7711137585334007,-0.1718951435143654,-1.2068529619347215,-1.032862991705429,-0.955564002961605,-1.0305405854543843,-1.5,-1.4999999999999998,-2.0,7.13104856745,7.13104856745,7.55243625057,8.52495088042,9.01184964721,9.85712327301,10.8648797919,11.7807128859,12.7360593414,12.7360593414,0.96,0.96,0.88,0.72,0.64,0.52,0.4,0.32,0.24,0.24,0.106772401525,0.498250174518,-0.0711479239183,0.126620569057,-0.212086870491,0.19429654936,-0.0923192945314,0.224436622346,-0.0154746681567,-0.0434684881956,0.5,0.6,0.666666666667,0.571428571429,0.714285714286,0.692307692308,0.459648988997,0.04927884868676379,1.4119541037929066,0.483278130762,0.03409694974634254,1.4397184090564876,0.588809745952,0.002919804476221012,2.061291226820307,0.564223590009,0.038803980733635106,2.1579898564513473,0.495885642372,0.03221855162268446,1.4858829804061833,0.492995854861,0.05492080653801476,1.4983783065140228
WellD03_Seq0019/xy04,0-1,684.5787342005818,120.90922214620355,0.00722998448594,0.000301180216559,0.1766184313151292,21.934456911444137,2.3684594148940303,23.6061632483,0.67752169832,0.967893354047,-0.344330509709,163.78258489,0.5920857833017098,-0.230222286736,-61.9433321108,-0.4008048207183408,-1.2741945672406287,-0.2020089226827828,-0.5868127602387605,-1.0783532086910153,-1.5345300003948135,-0.9685373981970975,-1.5000000000000024,-1.4999999999999991,-2.0,11.5378047436,11.9737476744,11.9737476744,12.7619623426,13.1327922088,13.5041915696,13.5041915696,14.1695148848,14.5056747336,14.8359955117,1.0,0.96,0.96,0.88,0.84,0.8,0.8,0.72,0.68,0.64,0.09880609619,0.208124200798,0.0513267170207,0.0102829808003,0.360188782757,-0.00929007137314,0.149709243283,-0.067276217506,0.167823119886,0.090497473798,0.6875,0.666666666667,0.866666666667,0.928571428571,0.857142857143,0.923076923077,0.964571876807,0.022812730255451653,2.0288611188028276,0.940105423982,0.06723445464028492,1.9747218556361101,1.01435863498,0.25721409349183216,1.8759317633865393,0.959263238875,0.06272398768811847,1.8276892813899324,0.936296911294,0.1269149493608497,1.8663767435381844,0.877321043616,0.25025311591814225,1.8122374803714671
WellD03_Seq0019/xy06,0-0,587.1712928333261,152.2520939100674,0.450177370138,0.336374194043,0.25929757767174344,18.49810801136162,7.088464149588373,20.2472859598,1.14072275116,0.559208520536,-0.353254941733,120.704395134,0.39109572794757086,0.224076414355,-4.58270874611,-0.1997521139575742,-0.614133287174107,-1.248735627561146,-1.4938344489667543,-1.4736437619076852,-1.0829875045711972,-1.6810558698372098,-1.499999999999998,-1.5000000000000004,-2.0,14.9451734545,14.9451734545,14.9451734545,14.9451734545,14.9451734545,14.9451734545,15.2863922098,15.2863922098,15.2863922098,16.1100309217,1.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,0.96,0.84,-0.0146912334183,-0.319593100539,-0.30016411279,0.240280907031,0.314264019019,-0.285058281982,-0.224945847797,-0.0272344649483,0.479869249372,-0.204541575529,0.1875,0.2,0.2,0.214285714286,0.214285714286,0.230769230769,0.857417246867,0.0153350981268484,1.8501610488340805,0.917153464839,0.026420134933661167,1.7765682449465914,0.881828880833,0.13485602486358855,1.79589529992639,0.938142151495,0.16014916883487382,1.7223024960389008,0.911455180988,0.18927628599510313,1.7678281774745228,0.969723496339,0.2310315190556053,1.7255245886466504
WellD03_Seq0019/xy06,0-1,724.3352242921943,286.1830924425829,0.34019977523,0.277291861802,0.395097577537024,30.60829952806916,4.019275556614643,24.9770766997,1.1744180404,0.353081400832,1.32000847538,631.19032744,2.605732842528911,0.124843434092,92.7114882526,7.24617385294769,0.6795077691636173,1.5774584164508427,1.0846638857599897,-0.7421645253954958,-1.7183237991379035,-0.8281395101091338,-1.5000000000000002,-1.5000000000000004,-2.0,15.5426909904,15.5426909904,16.0943792447,16.0943792447,16.0943792447,16.0943792447,16.5031101572,16.5031101572,16.8748754743,18.0202224799,1.0,1.0,0.96,0.96,0.96,0.96,0.92,0.92,0.88,0.76,-0.081462020164,-0.242231836181,-0.201587340467,-0.202760831879,0.221543741766,-0.146607871233,-0.120828552666,0.510392303096,0.0447991265423,-0.192951365909,0.25,0.266666666667,0.333333333333,0.357142857143,0.357142857143,0.384615384615,0.69034274344,0.11592743183062426,1.7113749489513443,0.589328996079,0.027893907055093835,1.1958680831796729,0.824050726767,0.07683469852381013,2.233369067003102,0.7350543004,0.021434121963284564,1.7976034135536114,0.903140733329,0.06892729195572085,2.3699923239416165,0.768166515864,0.020391732851824888,1.934226670492126
WellD03_Seq0019/xy12,0-0,383.19078788445046,97.25676223276206,0.109805844535,0.335858282779,0.2538076731168428,12.992211974871712,0.3964290604887393,13.2134754443,0.96019063712,0.559901769232,-0.150938854369,44.6819599903,1.271286822701258,-0.0950178668154,-5.09437844976,0.7476746768168572,-1.515380298793716,-0.6307719536119674,0.5126366067901889,-0.4214101312244827,-0.678139925688098,-0.93131450857092,-1.5000000000000004,-1.4999999999999998,-2.0,5.01695458445,5.71327225465,5.71327225465,6.35741039428,6.84638192776,9.28759354591,9.9458860596,10.8753170225,12.1598750052,12.1598750052,1.0,0.84,0.84,0.64,0.52,0.2,0.16,0.12,0.08,0.08,-0.137837030229,-0.0184868078549,-0.284031615014,0.320023308718,-0.108594464473,0.000132269130512,-0.280781177774,0.0110400648757,0.173067449021,-0.24923575559,0.0625,0.0666666666667,0.133333333333,0.142857142857,0.142857142857,0.153846153846,0.754085804289,0.12269240198169479,1.4892776770480871,0.71368727088,0.01823682669214719,1.3886761025081569,0.850754278102,0.27072171252832,1.3041600494955115,0.799852647321,0.18587431187292233,1.3357584810542036,0.967441350617,0.1524996511832947,1.2552664604655956,0.917727113504,0.15485019033342892,1.230291273452585
WellD03_Seq0019/xy12,0-1,647.2805715704321,427.7239508140735,0.550105511207,0.642494082536,0.6608014663198212,25.918634609099307,4.268254912724875,22.3200197093,1.80800260476,0.742689121761,-0.418007834452,130.961020372,0.1584101171366233,0.312360887094,254.833821572,-0.4642309733006509,-0.9723963437313543,-0.839716144823957,-1.1346683650054838,-1.0233862238401805,-1.1967909439947226,-0.9823400829421574,-1.4999999999999998,-1.5,-2.0,17.9480814345,17.9480814345,17.9480814345,17.9480814345,19.1142546354,19.7178464818,19.7178464818,19.7178464818,19.7178464818,20.2268198611,1.0,1.0,1.0,1.0,0.92,0.88,0.88,0.88,0.88,0.84,-0.00244610183214,-0.239861847295,0.263945497941,-0.0793799043355,-0.155794701756,-0.127751749307,0.0355609475503,0.504658687637,0.104718538393,-0.383923369424,0.25,0.133333333333,0.133333333333,0.285714285714,0.0714285714286,0.153846153846,0.145034479491,0.019173778653748457,0.3654905978972381,0.120989985539,0.00182279498570604,0.31499883123669115,0.148640350792,0.018881272176614092,0.3214378809152072,0.11572047583,0.005714030898198626,0.2846298765282037,0.130552461755,0.004062696881890868,0.3189273959264746,0.111088305576,0.00365283588626328,0.268435629265928
WellD03_Seq0019/xy15,0-0,1111.2993556431186,311.86834465844714,0.375050257483,0.334902153557,0.2806339651641085,33.56543227786587,5.065808523819272,38.320667436,1.07967802676,0.81064067055,0.170361892116,699.201509173,1.6462382434615102,0.142821337385,15.0377310683,3.078830620739727,1.4246547417979585,-1.3399535529297193,-0.1988230231143393,-1.3807705257609042,-1.8067520435052007,-1.114831087901372,-1.5000000000000004,-1.5000000000000004,-2.0,20.6557152207,20.6557152207,20.6557152207,20.6557152207,22.0336045557,22.0336045557,22.0336045557,22.0336045557,22.0336045557,22.0336045557,1.0,1.0,1.0,1.0,0.92,0.92,0.92,0.92,0.92,0.92,0.170899974206,-0.00604032625021,0.52419200733,-0.00851200950033,-0.183215397164,0.171559821807,-0.221776466515,-0.192048271731,-0.0119611361116,-0.0842823790312,0.75,0.733333333333,0.733333333333,0.714285714286,0.571428571429,0.538461538462,1.08103795009,0.3495460101885785,2.4960495235994893,1.08548436275,0.3131769835967776,2.3386200563305253,1.01144838492,0.2973127101118336,2.299792953707624,1.02897334837,0.2957755999319329,2.338253084200885,0.858724192098,0.10529292589968947,1.7316039598982762,0.801191576799,0.14166195249148975,1.5725786331953957
WellD03_Seq0019/xy15,0-1,1561.226892738448,422.53361712412874,0.0468344846742,0.0762226723303,0.2706420310138199,51.46488550458456,7.472616676907743,53.8354100944,1.01445237835,0.693768317285,-0.351095013876,800.833455841,0.37916528977318614,-0.171689761413,5.52632366019,-0.5205703575171396,-0.7282938885154122,-0.8228280918830304,-1.4547251286716714,-1.4036347150573196,-1.4667422181905654,-0.8121801269621391,-1.5000000000000002,-1.499999999999999,-1.9999999999999998,32.340793697,32.340793697,32.340793697,32.340793697,32.340793697,32.340793697,32.340793697,32.340793697,32.340793697,32.340793697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0596111851037,-0.0583649226622,-0.0370993875739,-0.0713120832592,0.19964311836,-0.1362201434,-0.129227659849,-0.334530125843,-0.0889301432657,-0.233215943128,0.25,0.333333333333,0.333333333333,0.428571428571,0.428571428571,0.538461538462,0.815675801195,0.30283359324043485,2.3007394966698627,0.75606691028,0.298065268784666,2.2635588916925102,1.01322544039,0.3483409805599786,2.5304679801006635,0.910702951583,0.018974074622542574,2.555355665140011,1.1554196152,0.3890429441325432,2.490270938690172,1.06999380081,0.04803355804122194,2.558935936847177
WellD03_Seq0019/xy16,0-0,488.8014479943361,99.77541230182912,0.0803720936705,0.000123759129092,0.20412257924200186,16.25113177597179,0.6400281243820098,16.8552223446,0.812157984738,0.854702753452,-0.277302993329,86.2998665038,0.7047591789046787,-0.158900736139,-30.7845785729,0.6491808202394096,-0.6501830605549932,-0.9972781133241986,0.5926778640544832,-1.0931257018707692,-1.7973074940010503,-1.0125750689673472,-1.5,-1.5000000000000007,-1.9999999999999998,7.17518732894,7.9399404489,8.48755723736,9.39421889226,10.0839544432,10.4310900811,11.9596285521,13.1473354466,13.1473354466,13.661912658,1.0,0.88,0.8,0.68,0.6,0.56,0.4,0.32,0.32,0.28,0.248832633454,0.105596547548,-0.095229037768,0.332378400947,0.139443837999,0.267109599818,-0.0562250745118,-0.243462493363,-0.218374096504,-0.00750679272695,0.3125,0.266666666667,0.466666666667,0.428571428571,0.428571428571,0.461538461538,0.566338154829,0.016989479470247787,1.6581111820978056,0.550533410153,0.0013356548727535417,1.524541419631712,0.611591965177,0.01882472959794164,2.0599560573802296,0.617562494388,0.06758916373112146,1.956738705674054,0.555918829991,0.019083712304873688,1.4458324993755836,0.534763444363,0.007854437718057286,1.3426151476694081
WellD03_Seq0019/xy16,0-1,254.72682420089689,93.91198006644316,0.00862464799739,8.73244414874e-05,0.36867723044502393,12.990492061504076,0.2213052190979961,8.78368359313,1.1155847674,0.731318866562,-0.313424292086,32.1230161726,0.3750751040045693,-0.211869337633,25.8738595173,-1.271868750422465,-0.24894015115400547,0.2770700259529639,-0.03605241873210563,-0.3160260620390938,-0.9884190640623474,-1.303242861766678,-1.5000000000000002,-1.4999999999999996,-2.0,4.44489330754,5.09663419867,6.39019836816,8.2984849008,8.2984849008,8.65253139406,9.07764596247,10.5794420043,11.8178787656,13.8479845465,0.92,0.76,0.52,0.32,0.32,0.28,0.24,0.12,0.08,0.04,0.364302930045,0.21863927152,-0.0102574199705,-0.079522936248,0.0351784041514,-0.0744336640369,-0.17126316461,-0.38860608504,-0.453407674392,-0.5288432078,0.625,0.666666666667,0.666666666667,0.642857142857,0.714285714286,0.692307692308,1.28143272946,0.23608567726266086,2.2373459951455144,1.16293329512,0.1320370793299342,2.196627684809891,1.34516301043,0.5397314035357592,2.326028622457601,1.26653683485,0.45872580835498405,2.1532217962641074,1.5295379695,0.17425640334030862,2.3612005682273938,1.56365166139,0.27830500127303737,2.2478412435246153
